<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2016.04.05	12:00:00	110.492	110.801	110.264	110.583	28901	45974672000	9
2016.04.05	16:00:00	110.583	110.695	109.948	110.240	40212	65951737000	9
2016.04.05	20:00:00	110.239	110.542	110.177	110.322	18936	26282817000	9
2016.04.06	00:00:00	110.300	110.565	110.227	110.314	14032	15417575000	0
2016.04.06	04:00:00	110.314	110.639	110.258	110.379	20849	21027643000	9
2016.04.06	08:00:00	110.378	110.494	110.232	110.385	25026	32653554000	9
2016.04.06	12:00:00	110.385	110.539	110.277	110.327	23911	36056008000	9
2016.04.06	16:00:00	110.326	110.417	109.545	109.716	43713	72286541000	9
2016.04.06	20:00:00	109.716	109.827	109.335	109.778	20877	25345292000	9
2016.04.07	00:00:00	109.771	109.901	109.474	109.517	15172	14419978000	9
2016.04.07	04:00:00	109.518	109.683	109.010	109.093	29451	25948140000	9
2016.04.07	08:00:00	109.093	109.138	108.372	108.377	38433	54048807000	9
2016.04.07	12:00:00	108.381	108.568	108.014	108.362	33498	52053636000	9
2016.04.07	16:00:00	108.362	108.386	107.665	108.140	45166	72814301000	9
2016.04.07	20:00:00	108.140	108.452	108.091	108.177	24354	44434231000	9
2016.04.08	00:00:00	108.175	108.836	108.074	108.709	17852	15512267000	0
2016.04.08	04:00:00	108.708	108.986	108.568	108.773	27060	26663038000	9
2016.04.08	08:00:00	108.773	109.094	108.610	108.935	30987	41942642000	9
2016.04.08	12:00:00	108.933	108.961	108.458	108.699	24884	32821450000	9
2016.04.08	16:00:00	108.699	108.912	108.198	108.370	37828	54348247000	9
2016.04.08	20:00:00	108.370	108.451	107.990	108.022	19388	25671610000	9
2016.04.11	00:00:00	107.965	108.327	107.869	108.016	19117	18683551000	0
2016.04.11	04:00:00	108.015	108.028	107.625	107.849	28150	24825617000	9
2016.04.11	08:00:00	107.850	108.277	107.686	108.135	31975	42189543000	9
2016.04.11	12:00:00	108.135	108.340	108.013	108.170	24214	32403750000	9
2016.04.11	16:00:00	108.171	108.437	107.787	108.007	35486	53261718000	9
2016.04.11	20:00:00	108.007	108.118	107.873	107.941	16647	24571725000	9
2016.04.12	00:00:00	107.918	108.264	107.866	108.049	13917	13799867000	0
2016.04.12	04:00:00	108.049	108.274	107.887	108.235	23235	21606128000	9
2016.04.12	08:00:00	108.233	108.408	108.104	108.259	26662	40936023000	9
2016.04.12	12:00:00	108.259	108.428	108.192	108.428	25056	45443148000	9
2016.04.12	16:00:00	108.430	108.782	108.313	108.756	36582	61698592000	9
2016.04.12	20:00:00	108.756	108.773	108.437	108.522	15791	29272334000	9
2016.04.13	00:00:00	108.526	108.731	108.502	108.642	15033	14906582000	0
2016.04.13	04:00:00	108.640	108.940	108.597	108.899	20109	25475670000	9
2016.04.13	08:00:00	108.899	109.205	108.748	109.174	26810	38561831000	9
2016.04.13	12:00:00	109.175	109.388	109.053	109.119	28021	55405149000	9
2016.04.13	16:00:00	109.117	109.401	109.019	109.200	30784	47948055000	9
2016.04.13	20:00:00	109.199	109.391	109.136	109.325	13970	19155688000	9
2016.04.14	00:00:00	109.323	109.486	109.247	109.401	14120	15716457000	0
2016.04.14	04:00:00	109.401	109.542	109.283	109.438	19007	26029982000	9
2016.04.14	08:00:00	109.438	109.504	109.054	109.170	26867	37995882000	9
2016.04.14	12:00:00	109.169	109.451	109.069	109.300	24676	37013994000	9
2016.04.14	16:00:00	109.301	109.312	108.891	109.204	28578	45363509000	9
2016.04.14	20:00:00	109.204	109.461	109.109	109.400	13370	22381705000	9
2016.04.15	00:00:00	109.351	109.727	109.281	109.648	13988	16144829000	0
2016.04.15	04:00:00	109.647	109.729	109.568	109.640	17213	22440779000	9
2016.04.15	08:00:00	109.640	109.660	109.213	109.363	21156	32408026000	9
2016.04.15	12:00:00	109.363	109.365	108.793	108.971	20292	28418221000	9
2016.04.15	16:00:00	108.971	109.045	108.596	108.669	25688	42219707000	9
2016.04.15	20:00:00	108.667	108.782	108.610	108.728	11346	21419250000	9
2016.04.18	00:00:00	108.199	108.459	107.899	108.017	19230	13619158000	0
2016.04.18	04:00:00	108.017	108.193	107.832	108.029	20909	20158805000	9
2016.04.18	08:00:00	108.029	108.451	107.882	108.419	27300	30955476000	9
2016.04.18	12:00:00	108.418	108.790	108.120	108.642	24849	28804392000	9
2016.04.18	16:00:00	108.640	108.985	108.513	108.842	28268	35265626000	9
2016.04.18	20:00:00	108.843	108.888	108.733	108.803	12561	14766822000	9
2016.04.19	00:00:00	108.793	109.215	108.746	109.110	15248	13844816000	0
2016.04.19	04:00:00	109.109	109.185	108.975	109.069	16417	16382093000	9
2016.04.19	08:00:00	109.069	109.293	108.786	109.280	25839	36330632000	9
2016.04.19	12:00:00	109.280	109.482	109.192	109.259	26281	37035056000	9
2016.04.19	16:00:00	109.258	109.449	109.042	109.122	30921	44402725000	9
2016.04.19	20:00:00	109.123	109.234	108.993	109.184	12285	16508278000	9
2016.04.20	00:00:00	109.183	109.318	109.039	109.126	12436	12209741000	9
2016.04.20	04:00:00	109.125	109.142	108.875	108.991	19232	22231440000	9
2016.04.20	08:00:00	108.992	109.068	108.758	108.949	25834	34975434000	9
2016.04.20	12:00:00	108.950	109.358	108.917	109.334	21839	31878706000	9
2016.04.20	16:00:00	109.334	109.694	109.189	109.673	31764	43459281000	9
2016.04.20	20:00:00	109.673	109.875	109.635	109.818	17803	21652287000	9
2016.04.21	00:00:00	109.818	109.894	109.712	109.753	13051	12373710000	0
2016.04.21	04:00:00	109.754	109.839	109.564	109.706	18635	19746025000	9
2016.04.21	08:00:00	109.706	109.780	109.505	109.776	26404	30400175000	9
2016.04.21	12:00:00	109.776	109.810	109.562	109.640	30813	37834008000	0
2016.04.21	16:00:00	109.638	109.760	109.319	109.501	34668	46119632000	9
2016.04.21	20:00:00	109.501	109.568	109.390	109.453	13078	16867344000	9
2016.04.22	00:00:00	109.442	109.487	109.266	109.355	12368	10452672000	9
2016.04.22	04:00:00	109.356	110.186	109.256	110.034	21662	22672293000	9
2016.04.22	08:00:00	110.035	110.744	109.846	110.335	36244	40621875000	9
2016.04.22	12:00:00	110.333	111.184	110.275	111.180	29223	43366148000	9
2016.04.22	16:00:00	111.180	111.741	111.125	111.640	36185	42670989000	9
2016.04.22	20:00:00	111.640	111.802	111.531	111.748	16054	19244902000	9
2016.04.25	00:00:00	111.853	111.860	111.246	111.274	15171	14908956000	0
2016.04.25	04:00:00	111.274	111.358	111.037	111.090	22146	23249790000	9
2016.04.25	08:00:00	111.090	111.343	111.027	111.164	28771	32787781000	9
2016.04.25	12:00:00	111.164	111.321	110.837	111.122	25630	31213836000	9
2016.04.25	16:00:00	111.124	111.281	110.878	111.228	25379	30438830000	9
2016.04.25	20:00:00	111.232	111.331	111.052	111.193	14277	18010734000	9
2016.04.26	00:00:00	111.188	111.295	110.955	111.119	12921	11434691000	0
2016.04.26	04:00:00	111.119	111.242	110.847	111.028	21149	20498927000	9
2016.04.26	08:00:00	111.028	111.035	110.666	110.841	27358	33971653000	9
2016.04.26	12:00:00	110.840	111.160	110.748	111.030	26543	40404332000	9
2016.04.26	16:00:00	111.026	111.414	110.859	111.388	28453	42918277000	9
2016.04.26	20:00:00	111.388	111.472	111.293	111.298	12747	14866965000	9
2016.04.27	00:00:00	111.296	111.351	111.138	111.189	11952	9493092000	9
2016.04.27	04:00:00	111.188	111.239	111.024	111.061	19260	22752879000	9
2016.04.27	08:00:00	111.061	111.261	111.041	111.191	23793	31622197000	9
2016.04.27	12:00:00	111.192	111.392	111.146	111.148	23034	32724887000	9
2016.04.27	16:00:00	111.148	111.316	111.097	111.304	23209	33370589000	9
2016.04.27	20:00:00	111.304	111.751	111.061	111.428	23408	23997332000	9
2016.04.28	00:00:00	111.408	111.752	111.360	111.691	16011	15495482000	0
2016.04.28	04:00:00	111.691	111.880	108.738	108.898	35423	29748072000	9
2016.04.28	08:00:00	108.898	109.053	107.913	108.121	41424	35871007000	9
2016.04.28	12:00:00	108.121	108.460	107.963	108.361	27817	31233604000	9
2016.04.28	16:00:00	108.360	108.728	108.324	108.339	28850	36322091000	9
2016.04.28	20:00:00	108.340	108.346	107.860	108.087	20981	23440119000	9
2016.04.29	00:00:00	108.078	108.196	107.739	107.773	12202	8524738000	0
2016.04.29	04:00:00	107.774	107.845	107.070	107.212	22853	17971207000	9
2016.04.29	08:00:00	107.210	107.411	106.898	107.088	30317	34661698000	9
2016.04.29	12:00:00	107.088	107.352	106.984	107.227	26487	29134670000	9
2016.04.29	16:00:00	107.226	107.410	106.632	106.824	35422	40810258000	9
2016.04.29	20:00:00	106.825	106.842	106.274	106.334	24751	27171765000	9
2016.05.02	00:00:00	106.223	106.721	106.136	106.432	26235	26363678000	0
2016.05.02	04:00:00	106.434	106.652	106.399	106.599	21655	22061021000	9
2016.05.02	08:00:00	106.600	106.744	106.317	106.418	22179	26353620000	9
2016.05.02	12:00:00	106.417	106.664	106.338	106.598	22864	32926819000	9
2016.05.02	16:00:00	106.598	106.815	106.394	106.432	35872	47202298000	9
2016.05.02	20:00:00	106.431	106.543	106.368	106.392	16028	22975517000	9
2016.05.03	00:00:00	106.411	106.457	106.043	106.125	10973	9161456000	0
2016.05.03	04:00:00	106.125	106.307	105.911	105.992	18118	17697149000	9
2016.05.03	08:00:00	105.992	106.003	105.545	105.712	30650	39245468000	9
2016.05.03	12:00:00	105.711	106.054	105.676	106.014	28115	38651698000	9
2016.05.03	16:00:00	106.014	106.377	105.883	106.304	33777	46341470000	9
2016.05.03	20:00:00	106.304	106.674	106.136	106.598	18507	26361655000	0
2016.05.04	00:00:00	106.585	107.453	106.522	106.588	17791	13439693000	0
2016.05.04	04:00:00	106.588	107.359	106.561	107.172	19495	16444234000	9
2016.05.04	08:00:00	107.172	107.223	106.730	106.824	25085	29859163000	9
2016.05.04	12:00:00	106.824	106.867	106.243	106.573	29690	43814274000	9
2016.05.04	16:00:00	106.570	107.185	106.500	107.077	40351	62743544000	9
2016.05.04	20:00:00	107.076	107.254	106.887	106.982	15889	23312667000	9
2016.05.05	00:00:00	106.972	107.205	106.880	107.157	12334	11354783000	0
2016.05.05	04:00:00	107.155	107.187	107.048	107.120	9409	10094063000	9
2016.05.05	08:00:00	107.120	107.374	106.935	107.292	20569	25315980000	9
2016.05.05	12:00:00	107.292	107.394	106.805	106.815	25249	37947914000	9
2016.05.05	16:00:00	106.816	107.495	106.799	107.276	31545	46026109000	9
2016.05.05	20:00:00	107.276	107.316	107.200	107.249	12672	16435151000	9
2016.05.06	00:00:00	107.238	107.416	107.180	107.275	13105	12590324000	0
2016.05.06	04:00:00	107.274	107.306	107.036	107.149	17614	20553434000	9
2016.05.06	08:00:00	107.149	107.256	106.864	106.917	26125	40140697000	9
2016.05.06	12:00:00	106.915	107.053	106.430	106.510	28464	41554099000	9
2016.05.06	16:00:00	106.510	106.970	106.485	106.648	37642	53800506000	9
2016.05.06	20:00:00	106.649	107.224	106.643	107.074	19666	25798879000	9
2016.05.09	00:00:00	107.070	107.625	107.068	107.468	13479	13500361000	9
2016.05.09	04:00:00	107.468	107.537	107.229	107.390	19088	22617274000	9
2016.05.09	08:00:00	107.389	107.866	107.385	107.855	26890	32580096000	9
2016.05.09	12:00:00	107.855	108.371	107.802	108.305	26210	38405505000	9
2016.05.09	16:00:00	108.305	108.601	108.205	108.404	27482	41785730000	9
2016.05.09	20:00:00	108.404	108.499	108.310	108.318	10418	15807728000	9
2016.05.10	00:00:00	108.309	108.615	108.270	108.441	14949	16802133000	0
2016.05.10	04:00:00	108.441	108.876	108.291	108.867	23546	28369450000	9
2016.05.10	08:00:00	108.867	109.057	108.682	108.969	25699	37392578000	9
2016.05.10	12:00:00	108.972	109.274	108.955	109.132	28881	41068766000	9
2016.05.10	16:00:00	109.131	109.289	108.957	109.277	24747	36890729000	9
2016.05.10	20:00:00	109.277	109.346	109.231	109.256	11540	16151038000	9
2016.05.11	00:00:00	109.244	109.369	109.042	109.146	12965	15265796000	0
2016.05.11	04:00:00	109.146	109.213	108.609	108.793	22818	25256055000	9
2016.05.11	08:00:00	108.793	108.847	108.510	108.672	25048	31257380000	9
2016.05.11	12:00:00	108.672	108.823	108.581	108.740	19518	27342476000	9
2016.05.11	16:00:00	108.740	108.782	108.436	108.515	26300	40630746000	9
2016.05.11	20:00:00	108.515	108.547	108.364	108.394	13581	20554336000	9
2016.05.12	00:00:00	108.391	108.502	108.222	108.378	14691	15274439000	0
2016.05.12	04:00:00	108.379	108.842	108.348	108.834	21267	24903254000	9
2016.05.12	08:00:00	108.836	108.992	108.738	108.953	27196	40776986000	9
2016.05.12	12:00:00	108.953	109.391	108.905	109.183	27880	47928066000	9
2016.05.12	16:00:00	109.184	109.240	108.623	108.944	36097	59848777000	0
2016.05.12	20:00:00	108.944	109.149	108.839	108.993	13582	19117170000	9
2016.05.13	00:00:00	108.979	109.134	108.801	108.875	15719	15935144000	9
2016.05.13	04:00:00	108.875	108.933	108.703	108.828	21874	23063438000	9
2016.05.13	08:00:00	108.828	108.840	108.509	108.710	27504	38270476000	9
2016.05.13	12:00:00	108.710	109.447	108.677	109.176	25535	39325973000	9
2016.05.13	16:00:00	109.176	109.550	108.833	108.867	33500	50647981000	9
2016.05.13	20:00:00	108.869	109.070	108.569	108.607	17388	24962287000	9
2016.05.16	00:00:00	108.605	108.841	108.460	108.819	15110	14277392000	0
2016.05.16	04:00:00	108.820	108.979	108.728	108.754	19600	20518128000	9
2016.05.16	08:00:00	108.752	108.887	108.632	108.789	20575	26136665000	9
2016.05.16	12:00:00	108.789	108.953	108.724	108.833	16637	23069705000	9
2016.05.16	16:00:00	108.833	108.960	108.746	108.959	19683	26929032000	9
2016.05.16	20:00:00	108.960	109.092	108.939	109.019	10493	13213138000	9
2016.05.17	00:00:00	109.004	109.101	108.879	108.928	14472	14407606000	0
2016.05.17	04:00:00	108.928	109.064	108.892	108.968	18049	20066920000	9
2016.05.17	08:00:00	108.967	109.643	108.938	109.626	26191	35013168000	9
2016.05.17	12:00:00	109.625	109.649	109.164	109.250	23833	37865593000	9
2016.05.17	16:00:00	109.251	109.295	108.837	109.035	32434	55657430000	9
2016.05.17	20:00:00	109.037	109.161	108.989	109.122	13438	19649895000	9
2016.05.18	00:00:00	109.102	109.237	108.799	108.821	16320	15113854000	0
2016.05.18	04:00:00	108.820	109.382	108.718	109.024	26449	26307427000	9
2016.05.18	08:00:00	109.024	109.604	109.019	109.493	25702	35310500000	9
2016.05.18	12:00:00	109.493	109.511	109.298	109.419	21370	35628126000	9
2016.05.18	16:00:00	109.418	109.834	109.396	109.722	33019	48260998000	9
2016.05.18	20:00:00	109.723	110.252	109.574	110.190	26259	32996494000	9
2016.05.19	00:00:00	110.175	110.232	110.055	110.118	13643	12558256000	9
2016.05.19	04:00:00	110.118	110.268	109.926	110.073	19683	18591599000	9
2016.05.19	08:00:00	110.074	110.380	109.999	110.069	25609	30063996000	9
2016.05.19	12:00:00	110.069	110.214	109.777	110.178	27631	35043417000	9
2016.05.19	16:00:00	110.183	110.216	109.694	109.785	36755	49951706000	9
2016.05.19	20:00:00	109.786	110.000	109.760	109.947	12114	13963534000	9
2016.05.20	00:00:00	109.948	110.082	109.846	110.012	11854	10709911000	0
2016.05.20	04:00:00	110.012	110.140	109.916	110.067	17839	19430529000	9
2016.05.20	08:00:00	110.067	110.353	110.033	110.324	21976	32153436000	9
2016.05.20	12:00:00	110.325	110.442	110.215	110.339	19406	30682600000	9
2016.05.20	16:00:00	110.337	110.584	110.281	110.483	22531	29362290000	9
2016.05.20	20:00:00	110.483	110.495	110.076	110.102	15609	20439912000	0
2016.05.23	00:00:00	110.103	110.238	109.784	109.810	13472	11824612000	0
2016.05.23	04:00:00	109.809	109.930	109.633	109.880	21377	21302396000	9
2016.05.23	08:00:00	109.880	109.947	109.411	109.578	24760	29737785000	9
2016.05.23	12:00:00	109.578	109.638	109.319	109.421	23773	36558916000	9
2016.05.23	16:00:00	109.422	109.566	109.334	109.353	24717	36854652000	9
2016.05.23	20:00:00	109.353	109.380	109.106	109.220	10556	14531753000	9
2016.05.24	00:00:00	109.230	109.402	109.197	109.255	14494	14726420000	0
2016.05.24	04:00:00	109.254	109.458	109.220	109.272	19339	19337960000	9
2016.05.24	08:00:00	109.275	109.639	109.166	109.544	22734	28399922000	9
2016.05.24	12:00:00	109.543	109.763	109.518	109.726	21470	36755777000	9
2016.05.24	16:00:00	109.721	110.065	109.721	109.984	24905	37583489000	9
2016.05.24	20:00:00	109.984	110.127	109.947	109.980	11152	15122689000	9
2016.05.25	00:00:00	109.981	110.184	109.929	110.116	14597	13650602000	0
2016.05.25	04:00:00	110.117	110.184	109.860	110.004	17727	20423860000	9
2016.05.25	08:00:00	110.004	110.276	109.868	110.227	24534	34495605000	9
2016.05.25	12:00:00	110.228	110.358	110.103	110.358	20118	27565977000	9
2016.05.25	16:00:00	110.358	110.443	110.059	110.209	25850	40398175000	9
2016.05.25	20:00:00	110.208	110.275	110.059	110.196	11934	15623888000	9
2016.05.26	00:00:00	110.136	110.226	109.421	109.557	16490	13952846000	0
2016.05.26	04:00:00	109.557	109.782	109.414	109.749	20912	22153292000	9
2016.05.26	08:00:00	109.749	110.105	109.562	109.919	24271	29629565000	9
2016.05.26	12:00:00	109.919	110.210	109.780	109.780	22696	29875132000	9
2016.05.26	16:00:00	109.782	109.844	109.525	109.796	29695	46088949000	9
2016.05.26	20:00:00	109.795	109.796	109.662	109.762	10578	14555390000	9
2016.05.27	00:00:00	109.752	109.847	109.551	109.789	13579	12182508000	0
2016.05.27	04:00:00	109.789	110.000	109.775	109.870	18550	18572807000	9
2016.05.27	08:00:00	109.869	109.914	109.623	109.690	21315	23702971000	9
2016.05.27	12:00:00	109.690	109.734	109.469	109.612	19915	30406854000	9
2016.05.27	16:00:00	109.612	109.973	109.600	109.919	22500	35285457000	0
2016.05.27	20:00:00	109.919	110.443	109.834	110.242	16560	20434893000	9
2016.05.30	00:00:00	110.419	110.869	110.310	110.742	18318	15421456000	0
2016.05.30	04:00:00	110.745	111.153	110.722	111.116	21701	21975876000	9
2016.05.30	08:00:00	111.115	111.445	111.114	111.123	20490	23057480000	9
2016.05.30	12:00:00	111.123	111.221	111.026	111.165	13255	16301774000	9
2016.05.30	16:00:00	111.165	111.188	111.037	111.130	12210	16794485000	9
2016.05.30	20:00:00	111.130	111.141	111.055	111.120	8755	9456330000	9
2016.05.31	00:00:00	111.111	111.148	110.791	110.880	16051	17842777000	0
2016.05.31	04:00:00	110.884	111.345	110.877	111.155	24203	29221472000	9
2016.05.31	08:00:00	111.155	111.311	110.888	110.951	25528	33188196000	9
2016.05.31	12:00:00	110.949	111.222	110.945	111.158	20795	36307461000	9
2016.05.31	16:00:00	111.158	111.246	110.603	110.678	29781	52203854000	9
2016.05.31	20:00:00	110.678	110.788	110.497	110.707	16126	27543369000	9
2016.06.01	00:00:00	110.707	110.765	110.413	110.573	14374	14181705000	0
2016.06.01	04:00:00	110.572	110.827	110.465	110.482	19224	21185387000	9
2016.06.01	08:00:00	110.482	110.496	109.642	109.866	39081	46508504000	9
2016.06.01	12:00:00	109.868	109.991	109.047	109.075	34104	47609073000	9
2016.06.01	16:00:00	109.075	109.683	109.051	109.654	34714	48041179000	9
2016.06.01	20:00:00	109.655	109.697	109.453	109.531	14634	21668214000	9
2016.06.02	00:00:00	109.523	109.580	109.251	109.326	17226	15978116000	0
2016.06.02	04:00:00	109.326	109.445	108.822	109.168	29838	31967834000	9
2016.06.02	08:00:00	109.167	109.308	108.843	108.994	30614	46594306000	9
2016.06.02	12:00:00	108.991	109.124	108.642	108.762	29815	47565840000	9
2016.06.02	16:00:00	108.762	108.844	108.520	108.725	35162	62951282000	9
2016.06.02	20:00:00	108.725	108.916	108.703	108.866	11976	17852013000	9
2016.06.03	00:00:00	108.855	109.053	108.740	109.024	15372	18371768000	0
2016.06.03	04:00:00	109.022	109.132	108.491	108.608	26494	27240412000	9
2016.06.03	08:00:00	108.609	108.884	108.577	108.840	27790	40474239000	9
2016.06.03	12:00:00	108.840	109.020	107.528	107.590	30222	47041761000	9
2016.06.03	16:00:00	107.591	107.647	106.604	106.737	54025	84461763000	9
2016.06.03	20:00:00	106.737	106.784	106.505	106.532	23912	34719130000	9
2016.06.06	00:00:00	106.543	106.867	106.363	106.596	23782	21493705000	9
2016.06.06	04:00:00	106.597	107.179	106.540	107.009	25316	25247239000	9
2016.06.06	08:00:00	107.010	107.276	106.886	107.163	29589	39418806000	9
2016.06.06	12:00:00	107.163	107.246	107.026	107.147	26403	34807849000	9
2016.06.06	16:00:00	107.148	107.554	106.866	106.938	35392	61708491000	9
2016.06.06	20:00:00	106.938	107.651	106.832	107.546	22990	32687750000	9
2016.06.07	00:00:00	107.528	107.607	107.216	107.335	16831	18542918000	0
2016.06.07	04:00:00	107.336	107.884	107.277	107.689	27239	33937183000	9
2016.06.07	08:00:00	107.689	107.840	107.498	107.728	30025	43399923000	9
2016.06.07	12:00:00	107.727	107.898	107.507	107.515	27055	46323051000	9
2016.06.07	16:00:00	107.514	107.544	107.150	107.428	28706	52648381000	9
2016.06.07	20:00:00	107.428	107.448	107.237	107.334	13334	18720068000	9
2016.06.08	00:00:00	107.350	107.383	106.947	107.053	15257	16082591000	0
2016.06.08	04:00:00	107.047	107.273	106.718	107.009	25810	26801999000	9
2016.06.08	08:00:00	107.009	107.212	106.868	107.085	27456	37512638000	9
2016.06.08	12:00:00	107.085	107.180	106.902	106.950	22447	35827879000	9
2016.06.08	16:00:00	106.948	106.978	106.587	106.799	32972	55599202000	9
2016.06.08	20:00:00	106.798	107.084	106.769	106.982	18065	33769520000	9
2016.06.09	00:00:00	106.977	107.072	106.674	106.763	16766	17212316000	0
2016.06.09	04:00:00	106.763	106.850	106.511	106.597	22866	26116935000	9
2016.06.09	08:00:00	106.597	106.800	106.249	106.493	32478	51355083000	9
2016.06.09	12:00:00	106.492	106.636	106.366	106.626	26970	40133764000	9
2016.06.09	16:00:00	106.624	106.634	106.383	106.577	28463	46336715000	9
2016.06.09	20:00:00	106.578	107.172	106.557	107.075	19425	30508122000	9
2016.06.10	00:00:00	107.073	107.175	106.904	107.165	16171	18678749000	0
2016.06.10	04:00:00	107.165	107.258	106.966	107.045	18486	20639331000	9
2016.06.10	08:00:00	107.044	107.137	106.669	106.980	28762	34766379000	9
2016.06.10	12:00:00	106.980	106.982	106.693	106.897	28460	39192040000	9
2016.06.10	16:00:00	106.897	107.174	106.747	107.118	31975	51176242000	9
2016.06.10	20:00:00	107.117	107.170	106.550	106.912	24917	35759195000	9
2016.06.13	00:00:00	106.793	106.852	106.355	106.378	21545	22068909000	0
2016.06.13	04:00:00	106.378	106.442	105.857	105.926	33846	33293158000	9
2016.06.13	08:00:00	105.926	106.244	105.733	105.990	36270	45829516000	9
2016.06.13	12:00:00	105.990	106.131	105.815	105.969	30151	48049319000	9
2016.06.13	16:00:00	105.970	106.574	105.950	106.126	46908	69952742000	9
2016.06.13	20:00:00	106.128	106.283	106.039	106.242	14823	23808105000	9
2016.06.14	00:00:00	106.208	106.417	105.945	106.033	23435	25563361000	0
2016.06.14	04:00:00	106.033	106.122	105.930	105.976	27744	33261557000	9
2016.06.14	08:00:00	105.976	106.080	105.623	105.769	41561	55464788000	9
2016.06.14	12:00:00	105.768	106.100	105.671	105.960	37358	59280734000	9
2016.06.14	16:00:00	105.959	106.144	105.850	106.067	40421	54248346000	9
2016.06.14	20:00:00	106.067	106.177	105.908	106.095	17619	24452490000	9
2016.06.15	00:00:00	106.095	106.193	105.932	106.101	20058	23692864000	0
2016.06.15	04:00:00	106.100	106.304	106.072	106.118	31821	34989206000	9
2016.06.15	08:00:00	106.120	106.392	106.101	106.304	30101	37585926000	9
2016.06.15	12:00:00	106.304	106.336	106.086	106.154	24071	34592832000	9
2016.06.15	16:00:00	106.153	106.167	105.782	105.934	32275	52195763000	9
2016.06.15	20:00:00	105.934	106.130	105.436	105.999	27525	32072864000	9
2016.06.16	00:00:00	105.990	106.023	105.541	105.605	17180	18983267000	0
2016.06.16	04:00:00	105.605	105.753	104.167	104.242	39778	46152685000	9
2016.06.16	08:00:00	104.242	104.336	103.547	104.139	48729	69142428000	9
2016.06.16	12:00:00	104.137	104.470	104.064	104.171	34315	52157758000	9
2016.06.16	16:00:00	104.170	104.432	103.752	104.359	51167	88008968000	9
2016.06.16	20:00:00	104.357	104.594	104.127	104.244	29574	39977819000	9
2016.06.17	00:00:00	104.237	104.819	104.201	104.742	23661	24408445000	0
2016.06.17	04:00:00	104.741	104.824	104.118	104.233	32683	36326196000	0
2016.06.17	08:00:00	104.235	104.451	104.079	104.268	35269	44186882000	9
2016.06.17	12:00:00	104.268	104.342	104.175	104.320	29476	39906170000	9
2016.06.17	16:00:00	104.320	104.327	104.115	104.224	35676	55754581000	9
2016.06.17	20:00:00	104.223	104.269	104.042	104.042	17753	25118058000	9
2016.06.20	00:00:00	104.099	104.831	104.099	104.698	22782	24960191000	0
2016.06.20	04:00:00	104.700	104.839	104.491	104.655	24054	28794782000	9
2016.06.20	08:00:00	104.655	104.798	104.470	104.532	33443	51629846000	9
2016.06.20	12:00:00	104.532	104.643	104.367	104.471	27045	42432478000	9
2016.06.20	16:00:00	104.470	104.540	104.186	104.229	31550	48847576000	9
2016.06.20	20:00:00	104.234	104.274	103.783	103.919	18446	28015796000	9
2016.06.21	00:00:00	103.888	104.001	103.575	103.845	20793	27554238000	0
2016.06.21	04:00:00	103.845	104.159	103.811	104.116	25345	34832311000	9
2016.06.21	08:00:00	104.116	104.582	104.116	104.440	29179	37800463000	9
2016.06.21	12:00:00	104.440	104.742	104.278	104.483	26967	37762179000	9
2016.06.21	16:00:00	104.483	104.689	104.444	104.614	34613	52265208000	9
2016.06.21	20:00:00	104.613	105.053	104.599	104.748	17634	27449093000	9
2016.06.22	00:00:00	104.726	104.847	104.511	104.541	15628	18868080000	0
2016.06.22	04:00:00	104.541	104.626	104.352	104.558	24419	31754111000	9
2016.06.22	08:00:00	104.558	104.589	104.311	104.442	27506	40412324000	9
2016.06.22	12:00:00	104.442	104.654	104.389	104.560	23874	37503963000	9
2016.06.22	16:00:00	104.560	104.768	104.449	104.470	32383	57590497000	9
2016.06.22	20:00:00	104.470	104.526	104.334	104.376	18661	25444094000	9
2016.06.23	00:00:00	104.378	104.972	104.361	104.773	17844	20012644000	9
2016.06.23	04:00:00	104.772	104.863	104.587	104.638	19348	28280913000	9
2016.06.23	08:00:00	104.638	104.743	104.021	104.515	28746	38854807000	9
2016.06.23	12:00:00	104.515	106.018	104.510	105.937	42647	52037618000	9
2016.06.23	16:00:00	105.937	106.034	105.486	105.736	38048	50092682000	9
2016.06.23	20:00:00	105.736	106.149	105.701	106.120	15670	18178860000	9
2016.06.24	00:00:00	106.123	106.805	103.002	105.171	32567	33416347000	0
2016.06.24	04:00:00	105.170	105.220	98.935	101.264	58836	74413830000	9
2016.06.24	08:00:00	101.257	103.246	101.157	102.954	42291	50918585000	9
2016.06.24	12:00:00	102.960	103.175	101.994	102.207	43499	53504376000	9
2016.06.24	16:00:00	102.206	102.557	102.049	102.222	41635	70216015000	9
2016.06.24	20:00:00	102.222	102.437	101.985	102.195	19739	32575605000	9
2016.06.27	00:00:00	101.495	102.467	101.495	102.227	29595	31706043000	9
2016.06.27	04:00:00	102.228	102.367	101.466	101.567	34687	33541155000	9
2016.06.27	08:00:00	101.567	102.182	101.517	101.991	44376	41480399000	9
2016.06.27	12:00:00	101.991	102.038	101.395	101.502	43016	41037065000	9
2016.06.27	16:00:00	101.502	101.859	101.475	101.820	46357	47286773000	9
2016.06.27	20:00:00	101.820	102.124	101.799	101.991	21693	22157270000	9
