<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2016.01.21	16:00:00	0.64434	0.65371	0.64385	0.65045	32300	27407903000	21
2016.01.21	20:00:00	0.65050	0.65578	0.64849	0.65281	16531	14644788000	0
2016.01.22	00:00:00	0.65259	0.65458	0.65132	0.65199	15082	14955430000	21
2016.01.22	04:00:00	0.65194	0.65447	0.65155	0.65415	14335	11331237000	21
2016.01.22	08:00:00	0.65414	0.65499	0.64812	0.64851	21060	18439555000	21
2016.01.22	12:00:00	0.64850	0.65208	0.64839	0.64981	17959	17358026000	21
2016.01.22	16:00:00	0.64979	0.65138	0.64655	0.64763	22287	19596878000	21
2016.01.22	20:00:00	0.64764	0.64924	0.64701	0.64862	8989	7131527000	21
2016.01.25	00:00:00	0.64863	0.64933	0.64609	0.64877	12701	12739330000	0
2016.01.25	04:00:00	0.64878	0.65321	0.64867	0.65135	11649	7823613000	21
2016.01.25	08:00:00	0.65135	0.65210	0.64757	0.64922	20747	13741906000	21
2016.01.25	12:00:00	0.64922	0.64934	0.64605	0.64666	17813	12993743000	21
2016.01.25	16:00:00	0.64667	0.64859	0.64644	0.64784	24814	23187385000	21
2016.01.25	20:00:00	0.64790	0.64868	0.64488	0.64520	14445	11896248000	16
2016.01.26	00:00:00	0.64505	0.64593	0.64240	0.64576	11439	6725541000	21
2016.01.26	04:00:00	0.64576	0.64693	0.64476	0.64531	10319	6022190000	21
2016.01.26	08:00:00	0.64533	0.64545	0.64316	0.64542	19838	17365597000	21
2016.01.26	12:00:00	0.64542	0.64901	0.64350	0.64900	21537	16636947000	21
2016.01.26	16:00:00	0.64900	0.65056	0.64760	0.65016	27646	23582450000	21
2016.01.26	20:00:00	0.65016	0.65108	0.64948	0.64963	12626	14116963000	0
2016.01.27	00:00:00	0.64962	0.65165	0.64824	0.64836	13646	9344895000	21
2016.01.27	04:00:00	0.64836	0.65023	0.64740	0.64794	15056	12920544000	21
2016.01.27	08:00:00	0.64795	0.65133	0.64709	0.65020	24643	18322471000	21
2016.01.27	12:00:00	0.65020	0.65286	0.64825	0.65211	25404	21036361000	21
2016.01.27	16:00:00	0.65211	0.65302	0.64948	0.65198	31365	31771314000	21
2016.01.27	20:00:00	0.65204	0.65278	0.64160	0.64298	29263	27200700000	0
2016.01.28	00:00:00	0.64281	0.64487	0.64172	0.64473	15306	12068876000	21
2016.01.28	04:00:00	0.64474	0.64513	0.64363	0.64452	13802	7378796000	21
2016.01.28	08:00:00	0.64452	0.64758	0.64442	0.64702	24899	29680193000	21
