<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2018.12.16	1237.33	1266.43	1235.47	1255.38	290796	0	12
2018.12.23	1258.48	1282.10	1257.89	1280.59	172410	0	15
2018.12.30	1279.92	1298.52	1276.54	1284.53	188105	0	12
2019.01.06	1285.34	1297.03	1279.31	1287.39	219681	0	14
2019.01.13	1288.04	1295.79	1280.56	1281.18	191097	0	12
2019.01.20	1282.53	1303.91	1276.70	1302.79	159287	0	13
2019.01.27	1302.27	1326.25	1297.56	1317.71	195232	0	12
2019.02.03	1317.60	1317.89	1302.73	1313.95	154258	0	9
2019.02.10	1313.14	1322.57	1302.34	1321.26	183099	0	15
2019.02.17	1317.36	1346.66	1315.81	1327.56	197552	0	15
2019.02.24	1327.47	1332.51	1290.12	1293.42	196304	0	0
2019.03.03	1295.06	1300.69	1280.77	1298.23	198636	0	12
2019.03.10	1296.85	1311.19	1290.42	1301.92	162381	0	12
2019.03.17	1302.24	1320.35	1298.13	1313.07	185196	0	15
2019.03.24	1312.19	1324.49	1286.66	1292.16	196220	0	8
2019.03.31	1292.15	1296.97	1280.88	1291.49	144067	0	12
2019.04.07	1292.17	1310.53	1289.53	1290.46	165500	0	9
2019.04.14	1291.22	1291.89	1271.09	1275.47	132347	0	11
2019.04.21	1275.72	1288.67	1266.21	1285.95	158188	0	10
2019.04.28	1285.92	1287.23	1266.20	1278.97	187025	0	8
2019.05.05	1282.56	1291.44	1276.93	1285.66	216600	0	12
2019.05.12	1287.13	1303.23	1274.72	1277.48	191895	0	12
2019.05.19	1278.29	1287.27	1269.41	1284.80	163395	0	10
2019.05.26	1285.21	1306.92	1274.95	1305.13	183597	0	10
2019.06.02	1306.59	1348.23	1306.49	1340.24	273504	0	9
2019.06.09	1334.62	1358.12	1319.83	1340.82	251089	0	15
2019.06.16	1341.76	1411.76	1332.93	1398.68	413429	0	15
2019.06.23	1399.87	1439.21	1398.59	1409.91	474906	0	15
2019.06.30	1391.67	1437.73	1381.66	1398.09	383112	0	15
2019.07.07	1399.09	1427.07	1385.69	1414.83	297186	0	15
2019.07.14	1416.52	1452.92	1400.01	1424.96	324522	0	15
2019.07.21	1426.44	1433.73	1411.00	1418.31	300081	0	15
2019.07.28	1420.75	1447.93	1400.44	1440.32	358716	0	15
2019.08.04	1440.29	1510.33	1436.67	1497.02	533454	0	15
2019.08.11	1496.05	1534.95	1479.77	1512.10	542805	0	14
2019.08.18	1509.43	1530.20	1492.43	1526.25	366785	0	14
2019.08.25	1545.74	1555.21	1516.93	1520.55	500451	0	14
2019.09.01	1529.39	1556.98	1502.47	1506.38	459380	0	14
2019.09.08	1503.51	1524.13	1484.45	1488.55	402379	0	14
2019.09.15	1500.71	1517.01	1482.97	1516.27	352324	0	14
2019.09.22	1512.63	1535.63	1486.79	1496.61	395764	0	14
2019.09.29	1496.25	1519.48	1459.03	1504.50	449106	0	14
2019.10.06	1508.53	1516.98	1473.93	1487.93	514582	0	14
2019.10.13	1486.43	1498.53	1476.96	1489.93	405638	0	14
2019.10.20	1491.65	1517.93	1480.78	1504.16	353224	0	14
2019.10.27	1503.29	1516.09	1481.08	1513.90	367260	0	14
2019.11.03	1512.69	1514.77	1456.12	1458.72	402549	0	14
2019.11.10	1460.22	1474.55	1445.57	1467.37	377394	0	14
2019.11.17	1467.85	1478.75	1456.28	1461.81	371331	0	14
2019.11.24	1460.39	1466.53	1450.02	1463.83	251257	0	14
2019.12.01	1462.43	1484.01	1453.89	1459.53	343446	0	14
2019.12.08	1458.58	1486.69	1458.48	1475.44	348614	0	14
2019.12.15	1474.85	1481.64	1470.38	1477.93	256268	0	10
2019.12.22	1477.96	1515.29	1477.46	1510.63	180705	0	10
2019.12.29	1511.16	1553.43	1510.70	1551.44	260214	0	10
2020.01.05	1575.89	1611.35	1540.20	1561.76	538320	0	7
2020.01.12	1559.55	1561.21	1535.96	1556.83	361530	0	7
