<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2015.11.30	122.810	123.338	122.683	123.100	100324	145221815000	7
2015.12.01	123.100	123.271	122.637	122.871	112596	159081416000	0
2015.12.02	122.824	123.667	122.798	123.235	106833	160958175000	0
2015.12.03	123.236	123.557	122.294	122.598	151730	208154574000	9
2015.12.04	122.553	123.370	122.472	123.099	147685	206351363000	9
2015.12.07	123.208	123.473	123.148	123.366	106336	157058701000	9
2015.12.08	123.357	123.390	122.718	122.927	117293	163305635000	9
2015.12.09	122.915	123.042	121.071	121.438	149044	192831890000	9
2015.12.10	121.427	121.863	121.242	121.583	134628	140945597000	0
2015.12.11	121.563	122.226	120.576	120.959	151429	157685672000	9
2015.12.14	121.102	121.349	120.339	120.999	170252	173608695000	9
2015.12.15	121.018	121.789	120.572	121.677	143297	156680295000	9
2015.12.16	121.654	122.429	121.377	122.194	154732	163568988000	9
2015.12.17	122.185	122.872	122.184	122.547	137112	160114534000	0
2015.12.18	122.538	123.559	121.053	121.126	172485	153635799000	0
2015.12.21	121.212	121.500	120.835	121.166	124834	136228720000	0
2015.12.22	121.167	121.305	120.720	121.061	108886	115377996000	9
2015.12.23	121.047	121.132	120.809	120.905	79784	83610792000	0
2015.12.24	120.912	120.990	120.247	120.320	64756	57729382000	5
2015.12.28	120.103	120.626	120.103	120.379	74163	68240536000	0
2015.12.29	120.385	120.504	120.232	120.446	76822	77533476000	9
2015.12.30	120.430	120.650	120.348	120.508	69347	74118835000	0
2015.12.31	120.503	120.575	119.999	120.207	58123	60370378000	0
2016.01.04	120.196	120.462	118.699	119.447	161507	154977410000	9
2016.01.05	119.429	119.698	118.790	119.043	151923	161545688000	0
2016.01.06	119.039	119.166	118.247	118.457	175512	166734534000	0
2016.01.07	118.454	118.753	117.325	117.654	198110	173826939000	0
2016.01.08	117.645	118.838	117.223	117.229	195657	181079417000	9
2016.01.11	117.097	118.022	116.691	117.748	176032	174127998000	9
2016.01.12	117.735	118.068	117.223	117.638	188770	186548408000	9
2016.01.13	117.614	118.376	117.614	117.660	170502	166907666000	9
2016.01.14	117.658	118.275	117.288	118.041	192688	189771194000	9
2016.01.15	118.044	118.267	116.505	116.997	198409	199955140000	4
2016.01.18	116.650	117.435	116.650	117.323	148400	142635494000	9
2016.01.19	117.299	118.109	117.229	117.613	181873	187721131000	9
2016.01.20	117.609	117.681	115.970	116.920	220440	216777688000	0
2016.01.21	116.918	117.804	116.467	117.693	239592	244960889000	0
2016.01.22	117.678	118.876	117.534	118.769	181499	200928838000	4
2016.01.25	118.637	118.852	118.167	118.285	172769	203612983000	9
2016.01.26	118.293	118.618	117.651	118.406	167646	208251145000	0
2016.01.27	118.403	119.067	118.039	118.666	190884	227608499000	0
2016.01.28	118.643	118.987	118.411	118.798	183089	216587611000	9
2016.01.29	118.799	121.686	118.395	121.119	223570	190822631000	9
2016.02.01	121.314	121.482	120.675	120.961	160161	154085989000	9
2016.02.02	120.952	121.032	119.833	119.949	171709	169802388000	9
2016.02.03	119.931	120.040	117.049	117.880	229730	214443769000	9
2016.02.04	117.875	118.234	116.524	116.760	233454	211993062000	9
2016.02.05	116.767	117.428	116.290	116.819	197340	202106820000	9
2016.02.08	116.783	117.520	115.170	115.835	209637	244898329000	0
2016.02.09	115.832	115.843	114.204	115.126	256045	241801779000	0
2016.02.10	115.107	115.255	113.115	113.317	264772	255198250000	9
2016.02.11	113.315	113.593	110.979	112.405	269972	197266324000	9
2016.02.12	112.402	113.536	111.657	113.209	240662	155512788000	9
2016.02.15	113.357	114.727	113.267	114.558	170963	145698368000	9
2016.02.16	114.568	114.871	113.591	114.032	195037	178972028000	9
2016.02.17	114.065	114.500	113.370	114.066	189468	172800114000	9
2016.02.18	114.062	114.317	113.139	113.216	178616	171710177000	9
2016.02.19	113.246	113.375	112.301	112.531	177750	167832992000	0
2016.02.22	112.572	113.383	112.422	112.905	143233	154122250000	0
2016.02.23	112.803	113.050	111.768	112.093	175359	169748799000	0
2016.02.24	112.075	112.262	111.039	112.169	185691	226217000000	9
2016.02.25	112.152	113.020	111.893	112.981	190488	219714453000	9
2016.02.26	112.962	113.988	112.558	113.984	172956	209632906000	9
2016.02.29	113.947	113.979	112.649	112.669	182674	194002061000	9
2016.03.01	112.666	114.180	112.153	113.974	168730	182929696000	0
2016.03.02	113.977	114.550	113.212	113.476	175751	217008565000	0
2016.03.03	113.470	114.264	113.293	113.667	162182	179965800000	0
2016.03.04	113.665	114.254	113.116	113.769	166988	178487154000	9
2016.03.07	113.922	113.925	113.221	113.430	141104	160944785000	0
2016.03.08	113.408	113.517	112.419	112.611	156711	165756230000	9
2016.03.09	112.612	113.449	112.223	113.315	144713	164515272000	0
2016.03.10	113.314	114.443	112.603	113.211	174292	183719919000	0
2016.03.11	113.168	113.913	112.749	113.795	136661	138082816000	0
2016.03.14	113.912	114.002	113.503	113.789	114199	132946427000	0
2016.03.15	113.794	114.143	112.627	113.188	143875	183806668000	0
2016.03.16	113.190	113.814	112.328	112.663	139275	171346311000	0
2016.03.17	112.662	112.952	110.664	111.418	171384	180466703000	9
2016.03.18	111.419	111.753	110.817	111.520	114967	103800009000	9
2016.03.21	111.524	111.973	111.215	111.959	109529	132144966000	0
2016.03.22	111.954	112.485	111.377	112.379	143380	152426558000	0
2016.03.23	112.379	112.901	112.137	112.387	108766	90591826000	0
2016.03.24	112.382	113.002	112.290	112.821	106296	124733234000	9
2016.03.25	112.819	113.319	112.747	113.048	51914	43243368000	9
2016.03.28	113.156	113.684	113.113	113.435	71513	104039616000	9
2016.03.29	113.428	113.799	112.607	112.673	136593	198271461000	0
2016.03.30	112.659	112.802	112.012	112.434	140263	208338667000	0
2016.03.31	112.413	112.657	112.105	112.571	131210	200587698000	0
2016.04.01	112.549	112.580	111.583	111.610	149407	199341012000	9
2016.04.04	111.585	111.792	111.093	111.314	127396	175163385000	9
2016.04.05	111.298	111.352	109.948	110.322	165500	240936022000	0
2016.04.06	110.300	110.639	109.335	109.778	148408	202786613000	0
2016.04.07	109.771	109.901	107.665	108.177	186074	263719093000	9
2016.04.08	108.175	109.094	107.990	108.022	157999	196959254000	0
2016.04.11	107.965	108.437	107.625	107.941	155589	195935904000	0
2016.04.12	107.918	108.782	107.866	108.522	141243	212756092000	0
2016.04.13	108.526	109.401	108.502	109.325	134727	201452975000	0
2016.04.14	109.323	109.542	108.891	109.400	126618	184501529000	0
2016.04.15	109.351	109.729	108.596	108.728	109683	163050812000	0
2016.04.18	108.199	108.985	107.832	108.803	133117	143570279000	0
2016.04.19	108.793	109.482	108.746	109.184	126991	164503600000	0
2016.04.20	109.183	109.875	108.758	109.818	128908	166406889000	9
2016.04.21	109.818	109.894	109.319	109.453	136649	163340894000	0
2016.04.22	109.442	111.802	109.256	111.748	151736	179028879000	9
2016.04.25	111.853	111.860	110.837	111.193	131374	150609927000	0
2016.04.26	111.188	111.472	110.666	111.298	129171	164094845000	0
2016.04.27	111.296	111.751	111.024	111.428	124656	153960976000	9
2016.04.28	111.408	111.880	107.860	108.087	170506	172110375000	0
2016.04.29	108.078	108.196	106.274	106.334	152032	158274336000	0
2016.05.02	106.223	106.815	106.136	106.392	144833	177882953000	0
2016.05.03	106.411	106.674	105.545	106.598	140140	177458896000	0
2016.05.04	106.585	107.453	106.243	106.982	148301	189613575000	0
2016.05.05	106.972	107.495	106.799	107.249	111778	147174000000	0
2016.05.06	107.238	107.416	106.430	107.074	142616	194437939000	0
2016.05.09	107.070	108.601	107.068	108.318	123567	164696694000	9
2016.05.10	108.309	109.346	108.270	109.256	129362	176674694000	0
2016.05.11	109.244	109.369	108.364	108.394	120230	160306789000	0
2016.05.12	108.391	109.391	108.222	108.993	140713	207848692000	0
2016.05.13	108.979	109.550	108.509	108.607	141520	192205299000	9
2016.05.16	108.605	109.092	108.460	109.019	102098	124144060000	0
2016.05.17	109.004	109.649	108.837	109.122	128417	182660612000	0
2016.05.18	109.102	110.252	108.718	110.190	149119	193617399000	0
2016.05.19	110.175	110.380	109.694	109.947	135435	160172508000	9
2016.05.20	109.948	110.584	109.846	110.102	109215	142778678000	0
2016.05.23	110.103	110.238	109.106	109.220	118655	150810114000	0
2016.05.24	109.230	110.127	109.166	109.980	114094	151926257000	0
2016.05.25	109.981	110.443	109.860	110.196	114760	152158107000	0
2016.05.26	110.136	110.226	109.414	109.762	124642	156255174000	0
2016.05.27	109.752	110.443	109.469	110.242	112419	140585490000	0
2016.05.30	110.419	111.445	110.310	111.120	94729	103007401000	0
2016.05.31	111.111	111.345	110.497	110.707	132484	196307129000	0
2016.06.01	110.707	110.827	109.047	109.531	156131	199194062000	0
2016.06.02	109.523	109.580	108.520	108.866	154631	222909391000	0
2016.06.03	108.855	109.132	106.505	106.532	177815	252309073000	0
2016.06.06	106.543	107.651	106.363	107.546	163472	215363840000	9
2016.06.07	107.528	107.898	107.150	107.334	143190	213571524000	0
2016.06.08	107.350	107.383	106.587	106.982	142007	205593829000	0
2016.06.09	106.977	107.172	106.249	107.075	146968	211662935000	0
2016.06.10	107.073	107.258	106.550	106.912	148771	200211936000	0
2016.06.13	106.793	106.852	105.733	106.242	183543	243001749000	0
2016.06.14	106.208	106.417	105.623	106.095	188138	252271276000	0
2016.06.15	106.095	106.392	105.436	105.999	165851	215129455000	0
2016.06.16	105.990	106.023	103.547	104.244	220743	314422925000	0
2016.06.17	104.237	104.824	104.042	104.042	174518	225700332000	0
2016.06.20	104.099	104.839	103.783	103.919	157320	224680669000	0
2016.06.21	103.888	105.053	103.575	104.748	154531	217663492000	0
2016.06.22	104.726	104.847	104.311	104.376	142471	211573069000	0
2016.06.23	104.378	106.149	104.021	106.120	162303	207457524000	9
2016.06.24	106.123	106.805	98.935	102.195	238567	315044758000	0
2016.06.27	101.495	102.467	101.395	101.991	219724	217208705000	9
2016.06.28	101.951	102.836	101.553	102.735	174213	242813154000	0
2016.06.29	102.723	102.931	102.167	102.819	155026	208295943000	0
2016.06.30	102.764	103.289	102.351	103.176	173866	258024170000	0
2016.07.01	103.190	103.391	102.438	102.529	144658	194274253000	0
2016.07.04	102.617	102.801	102.415	102.521	105189	123651902000	0
2016.07.05	102.512	102.585	101.446	101.737	144066	202820204000	0
2016.07.06	101.685	101.761	100.194	101.295	185099	253846741000	0
2016.07.07	101.295	101.395	100.593	100.745	148657	205361756000	0
2016.07.08	100.772	101.273	99.988	100.401	142025	196493004000	0
2016.07.11	100.602	102.890	100.511	102.781	137736	184780085000	0
2016.07.12	102.768	104.980	102.445	104.659	192866	273946218000	0
2016.07.13	104.660	104.873	103.906	104.492	189606	251425227000	0
2016.07.14	104.437	105.932	103.973	105.332	201549	281351431000	0
2016.07.15	105.337	106.311	104.624	104.808	193305	319246922000	0
2016.07.18	105.336	106.260	105.268	106.145	135846	226576456000	0
2016.07.19	106.141	106.528	105.642	106.097	147027	229240220000	0
2016.07.20	106.118	107.016	105.825	106.871	134822	225819878000	0
2016.07.21	106.868	107.488	105.419	105.805	185929	307593166000	0
2016.07.22	105.798	106.396	105.562	106.025	151631	211168679000	0
2016.07.25	106.106	106.719	105.736	105.801	127452	175529185000	9
2016.07.26	105.786	105.886	103.988	104.621	153220	209765457000	0
2016.07.27	104.613	106.535	104.555	105.385	169641	216488087000	0
2016.07.28	105.386	105.499	104.479	105.253	143662	177903923000	0
2016.07.29	105.233	105.645	101.968	102.040	213545	254114257000	0
2016.08.01	102.212	102.679	102.004	102.393	131193	135738238000	0
2016.08.02	102.390	102.828	100.675	100.879	144063	152306314000	0
2016.08.03	100.855	101.567	100.744	101.231	130516	146923622000	0
2016.08.04	101.229	101.662	100.856	101.207	127747	136512775000	0
2016.08.05	101.205	102.058	100.867	101.800	122283	143472349000	0
2016.08.08	101.928	102.651	101.852	102.447	103574	109940866000	9
2016.08.09	102.432	102.525	101.785	101.858	103414	126874086000	0
2016.08.10	101.849	101.953	100.961	101.266	122310	145846731000	0
2016.08.11	101.262	102.050	101.007	101.935	101432	134510748000	9
2016.08.12	101.920	102.267	100.829	101.283	121154	147814243000	9
2016.08.15	101.113	101.450	100.865	101.247	102534	125874574000	0
2016.08.16	101.252	101.287	99.536	100.295	143096	162269847000	0
2016.08.17	100.284	101.159	100.031	100.259	135051	150798192000	0
2016.08.18	100.260	100.497	99.640	99.871	137934	147462929000	0
2016.08.19	99.875	100.454	99.868	100.217	116783	139853332000	0
2016.08.22	100.681	100.928	100.208	100.320	122433	138725310000	9
2016.08.23	100.315	100.385	99.937	100.230	115775	128524150000	0
2016.08.24	100.228	100.605	100.092	100.438	110016	129506601000	0
2016.08.25	100.438	100.612	100.297	100.510	96531	112796267000	9
2016.08.26	100.490	101.939	100.059	101.739	134699	152998723000	0
2016.08.29	102.070	102.387	101.827	101.908	112199	112903652000	9
2016.08.30	101.901	103.131	101.744	102.959	117496	127077290000	0
2016.08.31	102.937	103.528	102.854	103.414	121464	130836184000	0
2016.09.01	103.410	103.994	103.057	103.219	129648	137707933000	9
2016.09.02	103.189	104.316	102.794	103.746	146469	148664513000	0
2016.09.05	104.065	104.132	103.141	103.401	104390	97594826000	0
2016.09.06	103.400	103.804	101.928	102.012	142212	141654066000	9
2016.09.07	102.001	102.124	101.193	101.720	137530	136092851000	0
2016.09.08	101.723	102.592	101.409	102.497	141915	145798796000	0
2016.09.09	102.479	103.051	101.961	102.562	145170	152905749000	0
2016.09.12	102.550	102.663	101.558	101.824	147215	158090686000	0
2016.09.13	101.833	102.744	101.417	102.543	150158	161662442000	0
2016.09.14	102.550	103.353	102.245	102.423	139513	145842268000	0
2016.09.15	102.380	102.752	101.922	102.076	142081	153180687000	0
2016.09.16	102.061	102.457	101.735	102.232	125491	135613155000	9
2016.09.19	102.112	102.411	101.574	101.917	106643	102147400000	9
2016.09.20	101.922	102.060	101.531	101.714	110933	119030786000	0
2016.09.21	101.691	102.780	100.294	100.319	186418	176610308000	0
2016.09.22	100.306	100.928	100.094	100.745	122400	122513211000	0
2016.09.23	100.736	101.238	100.670	100.865	133007	134104102000	0
2016.09.26	100.924	101.070	100.244	100.318	105789	146932888000	0
2016.09.27	100.298	100.983	100.081	100.413	146078	148549326000	9
2016.09.28	100.403	100.813	100.256	100.670	126545	130816125000	0
2016.09.29	100.664	101.835	100.644	101.008	154917	154340793000	0
2016.09.30	100.998	101.777	100.741	101.322	161563	151367334000	9
2016.10.03	101.208	101.668	101.125	101.632	110437	100571531000	0
2016.10.04	101.632	102.962	101.566	102.905	155475	148721794000	0
2016.10.05	102.882	103.665	102.664	103.488	135144	126675798000	0
2016.10.06	103.484	104.157	103.344	103.941	127970	128285345000	0
2016.10.07	103.923	104.019	102.853	102.876	159365	143346293000	0
2016.10.10	103.230	103.784	102.805	103.607	107265	106681670000	9
2016.10.11	103.580	104.067	103.168	103.520	144016	127698402000	0
2016.10.12	103.490	104.477	103.273	104.189	136036	120908700000	0
2016.10.13	104.203	104.630	103.329	103.670	127107	102585131000	0
2016.10.14	103.690	104.475	103.603	104.046	142839	121362827000	9
2016.10.17	104.315	104.366	103.784	103.878	115332	101943834000	0
2016.10.18	103.884	104.196	103.677	103.862	107162	94865690000	0
2016.10.19	103.854	103.944	103.161	103.439	105128	94246295000	0
2016.10.20	103.420	104.100	103.339	103.936	113010	98717758000	0
2016.10.21	103.928	104.202	103.517	103.689	106023	93878037000	9
2016.10.24	103.816	104.317	103.717	104.170	99689	92190394000	0
2016.10.25	104.160	104.870	104.108	104.210	119574	105464693000	0
2016.10.26	104.208	104.614	104.016	104.461	107337	76360500000	0
2016.10.27	104.455	105.345	104.293	105.276	128808	106596658000	0
2016.10.28	105.270	105.528	104.461	104.725	149305	120486301000	0
2016.10.31	104.563	105.229	104.520	104.761	113487	92302465000	0
2016.11.01	104.760	105.114	103.794	104.063	147053	123350919000	9
2016.11.02	104.062	104.162	103.015	103.330	165978	130620322000	9
2016.11.03	103.331	103.437	102.544	102.961	156818	142069359000	9
2016.11.04	102.960	103.350	102.825	103.093	153352	140406390000	9
2016.11.07	103.963	104.627	103.759	104.461	141313	129518419000	9
2016.11.08	104.465	105.187	104.292	105.157	139617	132799117000	0
2016.11.09	105.130	105.884	101.186	105.664	341483	292448369000	0
2016.11.10	105.647	106.942	104.954	106.788	249106	194840147000	0
2016.11.11	106.784	106.929	106.026	106.620	198911	177055114000	0
2016.11.14	106.842	108.539	106.728	108.405	201923	165608060000	0
2016.11.15	108.397	109.333	107.765	109.169	192889	168925718000	0
2016.11.16	109.165	109.752	108.788	109.054	183933	173219221000	0
2016.11.17	109.058	110.172	108.548	110.095	198798	177633921000	9
2016.11.18	110.114	110.948	109.796	110.867	198099	154470169000	0
2016.11.21	112.004	112.004	110.450	110.791	195534	150166843000	0
2016.11.22	110.741	111.350	110.264	111.119	191564	150969746000	9
2016.11.23	111.134	112.969	110.848	112.476	162373	126499449000	0
2016.11.24	112.478	113.529	112.366	113.292	147448	114376704000	9
2016.11.25	113.271	113.895	112.548	113.213	188735	129434983000	0
2016.11.28	112.796	112.968	111.353	111.924	193606	139351026000	0
2016.11.29	111.916	113.336	111.614	112.385	181469	133385358000	0
2016.11.30	112.371	114.534	112.051	114.444	207939	148300899000	0
2016.12.01	114.406	114.821	113.826	114.055	188122	105544868000	0
2016.12.02	114.064	114.200	113.324	113.439	160155	98769739000	0
2016.12.05	113.195	114.769	112.859	113.850	177797	97379327000	9
2016.12.06	113.817	114.182	113.497	113.999	128790	78863237000	0
2016.12.07	113.977	114.398	113.409	113.743	122098	75366062000	9
2016.12.08	113.738	114.370	113.120	114.026	159918	90384037000	0
2016.12.09	113.999	115.363	113.978	115.219	137089	85925787000	0
2016.12.12	115.375	116.118	114.847	115.012	156871	83250001000	0
2016.12.13	115.009	115.473	114.731	115.175	143622	91115050000	0
2016.12.14	115.163	117.387	114.766	117.024	156627	99825036000	0
2016.12.15	117.014	118.659	117.004	118.159	218692	135352095000	0
2016.12.16	118.182	118.423	117.467	117.776	172466	124207184000	0
2016.12.19	117.936	117.956	116.543	117.074	155821	114667520000	0
2016.12.20	117.096	118.238	116.983	117.835	158510	118845699000	0
2016.12.21	117.826	118.065	117.103	117.534	137160	106664421000	0
2016.12.22	117.526	117.872	117.263	117.504	118979	96641453000	0
2016.12.23	117.506	117.604	117.166	117.198	89301	73059162000	9
2016.12.26	117.034	117.216	116.862	117.061	18033	14791313000	0
2016.12.27	117.050	117.613	117.015	117.411	95885	83511619000	0
2016.12.28	117.385	117.809	117.051	117.242	108826	92928195000	0
2016.12.29	117.157	117.242	116.227	116.539	152684	130634868000	9
2016.12.30	116.508	117.192	116.037	116.814	181324	137122286000	0
2017.01.02	116.780	117.651	116.634	117.478	43827	37425258000	0
2017.01.03	117.461	118.602	117.210	117.731	173432	147091435000	0
2017.01.04	117.720	118.182	117.047	117.214	172525	141471272000	0
2017.01.05	117.215	117.425	115.213	115.339	222906	153808965000	0
2017.01.06	115.328	117.175	115.065	116.942	190299	135880459000	0
2017.01.09	116.993	117.528	115.949	116.005	157851	117525648000	0
2017.01.10	115.999	116.340	115.192	115.759	188619	135899268000	0
2017.01.11	115.743	116.870	114.239	115.399	218378	157508934000	0
2017.01.12	115.401	115.502	113.750	114.703	229931	162459681000	0
2017.01.13	114.674	115.440	114.154	114.338	184292	121693602000	0
2017.01.16	114.221	114.462	113.617	114.174	131932	87764749000	0
2017.01.17	114.174	114.279	112.591	112.609	217208	149813222000	0
2017.01.18	112.611	114.754	112.566	114.631	183822	142874763000	0
2017.01.19	114.630	115.616	114.397	114.842	210633	185612200000	0
2017.01.20	114.838	115.382	114.206	114.464	210636	195571582000	0
2017.01.23	114.313	114.414	112.680	112.686	212531	203488484000	9
2017.01.24	112.679	113.891	112.519	113.789	194258	186270718000	0
2017.01.25	113.747	113.985	113.033	113.258	187262	183563508000	0
2017.01.26	113.233	114.853	113.044	114.505	187443	178477571000	0
2017.01.27	114.508	115.372	114.386	115.028	169915	168413093000	0
2017.01.30	114.761	114.946	113.442	113.750	177602	183487655000	9
2017.01.31	113.733	113.961	112.076	112.784	212783	211885313000	0
2017.02.01	112.771	113.948	112.636	113.224	189274	195488872000	0
2017.02.02	113.230	113.360	112.048	112.783	186472	190595963000	0
2017.02.03	112.782	113.470	112.311	112.443	170913	170401464000	0
2017.02.06	112.384	112.772	111.618	111.726	166664	171916035000	0
2017.02.07	111.708	112.573	111.588	112.375	162301	170480646000	9
2017.02.08	112.354	112.540	111.627	111.924	163598	164408895000	9
2017.02.09	111.921	113.342	111.731	113.247	147751	148619057000	0
2017.02.10	113.236	113.854	112.853	113.065	157944	156988159000	9
2017.02.13	113.513	114.164	113.435	113.724	139124	144600288000	0
2017.02.14	113.721	114.495	113.245	114.238	159385	160937969000	0
2017.02.15	114.218	114.953	113.859	114.140	147762	149348146000	9
2017.02.16	114.144	114.305	113.081	113.214	152739	156571127000	9
2017.02.17	113.240	113.497	112.614	112.697	143385	146964204000	0
2017.02.20	112.886	113.234	112.786	113.068	104552	109051633000	0
2017.02.21	113.077	113.773	113.011	113.669	133019	130847181000	0
2017.02.22	113.654	113.726	112.904	113.315	152617	147299850000	0
2017.02.23	113.302	113.451	112.547	112.601	137760	126868787000	9
2017.02.24	112.569	112.952	111.931	112.006	135048	127726015000	0
2017.02.27	112.120	112.837	111.913	112.683	137377	128234402000	0
2017.02.28	112.678	112.895	111.685	112.752	148990	137745602000	0
2017.03.01	112.733	114.044	112.714	113.712	178852	154456370000	0
2017.03.02	113.696	114.588	113.678	114.409	139181	130858038000	9
2017.03.03	114.406	114.745	113.807	113.886	152282	150730961000	0
2017.03.06	113.879	114.132	113.555	113.881	122691	123955936000	0
2017.03.07	113.848	114.152	113.726	113.968	114234	114906885000	0
2017.03.08	113.935	114.755	113.604	114.317	142339	141977282000	0
2017.03.09	114.312	114.997	114.297	114.932	166349	165523002000	9
2017.03.10	114.933	115.500	114.650	114.717	168182	161818153000	0
2017.03.13	114.764	114.915	114.478	114.843	137403	135544877000	0
2017.03.14	114.844	115.191	114.515	114.730	130401	126456489000	9
