<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2019.04.07	0.67250	0.67801	0.67120	0.67596	193026	0	7
2019.04.14	0.67545	0.67812	0.66645	0.66826	157914	0	8
2019.04.21	0.66826	0.66881	0.65788	0.66570	143787	0	9
2019.04.28	0.66538	0.66834	0.66044	0.66420	148255	0	10
2019.05.05	0.66031	0.66278	0.65243	0.65965	230556	0	10
2019.05.12	0.65893	0.66014	0.65122	0.65134	182313	0	10
2019.05.19	0.65261	0.65541	0.64801	0.65491	191536	0	9
2019.05.26	0.65504	0.65578	0.64934	0.65323	189067	0	9
2019.06.02	0.65281	0.66799	0.65244	0.66602	265052	0	10
2019.06.09	0.66545	0.66602	0.64867	0.64889	231551	0	9
2019.06.16	0.64900	0.66026	0.64888	0.65875	192967	0	9
2019.06.23	0.65835	0.67195	0.65829	0.67150	183558	0	9
2019.06.30	0.67147	0.67253	0.66006	0.66218	155825	0	9
2019.07.07	0.66235	0.66981	0.65661	0.66936	159631	0	8
2019.07.14	0.66822	0.67902	0.66800	0.67596	159375	0	8
2019.07.21	0.67625	0.67867	0.66255	0.66316	129931	0	7
2019.07.28	0.66297	0.66413	0.65049	0.65335	185994	0	8
2019.08.04	0.65213	0.65890	0.63772	0.64614	289108	0	8
2019.08.11	0.64653	0.64747	0.64206	0.64232	262611	0	8
2019.08.18	0.64242	0.64417	0.63603	0.63906	203411	0	8
2019.08.25	0.63805	0.64031	0.62826	0.63083	275031	0	7
2019.09.01	0.62957	0.64435	0.62687	0.64255	192603	0	7
2019.09.08	0.64131	0.64500	0.63717	0.63747	125145	0	7
2019.09.15	0.63750	0.63913	0.62545	0.62566	136427	0	7
2019.09.22	0.62626	0.63483	0.62576	0.62937	170258	0	7
2019.09.29	0.62805	0.63370	0.62034	0.63122	181005	0	7
2019.10.06	0.62992	0.63536	0.62766	0.63360	164180	0	6
2019.10.13	0.63265	0.63899	0.62402	0.63835	133373	0	6
2019.10.20	0.63742	0.64354	0.63470	0.63478	116428	0	6
2019.10.27	0.63504	0.64561	0.63327	0.64258	142933	0	6
2019.11.03	0.64316	0.64653	0.63216	0.63229	141004	0	6
2019.11.10	0.63160	0.64188	0.63160	0.63993	119248	0	6
2019.11.17	0.63994	0.64368	0.63814	0.64017	120110	0	6
2019.11.24	0.64072	0.64378	0.63941	0.64147	114050	0	6
2019.12.01	0.64297	0.65757	0.64237	0.65657	127693	0	6
2019.12.08	0.65548	0.66346	0.65218	0.65897	204198	0	6
2019.12.15	0.66001	0.66138	0.65537	0.66033	159985	0	6
2019.12.22	0.66004	0.67101	0.65962	0.67025	107519	0	6
2019.12.29	0.67013	0.67552	0.66437	0.66608	119009	0	6
2020.01.05	0.66565	0.66797	0.65995	0.66337	154613	0	6
2020.01.12	0.66369	0.66647	0.65832	0.66090	120826	0	7
2020.01.19	0.66102	0.66286	0.65805	0.66077	104405	0	7
2020.01.26	0.65815	0.65956	0.64531	0.64628	116541	0	7
2020.02.02	0.64671	0.65024	0.63966	0.64012	167397	0	7
2020.02.09	0.64026	0.64871	0.63776	0.64327	170261	0	7
2020.02.16	0.64443	0.64472	0.63030	0.63510	148056	0	7
2020.02.23	0.63139	0.63583	0.61910	0.62457	250854	0	5
2020.03.01	0.61966	0.63721	0.61965	0.63559	179145	0	1
