<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2017.12.31	1.25333	1.25583	1.23551	1.24087	426806	0	2
2018.01.07	1.24090	1.25903	1.23781	1.24586	673062	0	1
2018.01.14	1.24550	1.25246	1.23606	1.24936	783089	0	1
2018.01.21	1.24744	1.24964	1.22819	1.23187	751873	0	1
2018.01.28	1.23095	1.24366	1.22486	1.24268	710851	0	1
2018.02.04	1.24353	1.26869	1.23974	1.25797	1025631	0	1
2018.02.11	1.25803	1.26488	1.24503	1.25568	644256	0	1
2018.02.18	1.25569	1.27592	1.25273	1.26286	571970	0	1
2018.02.25	1.26306	1.29156	1.26148	1.28842	592461	0	1
2018.03.04	1.28735	1.30007	1.28083	1.28106	781126	0	1
2018.03.11	1.28136	1.30985	1.28032	1.30958	603797	0	1
2018.03.18	1.30927	1.31245	1.28237	1.28946	713733	0	1
2018.03.25	1.28828	1.29389	1.28146	1.28948	546544	0	1
2018.04.01	1.28870	1.29434	1.27330	1.27807	417811	0	1
2018.04.08	1.27605	1.28187	1.25442	1.26139	302883	0	1
2018.04.15	1.25938	1.27651	1.25271	1.27633	296985	0	1
2018.04.22	1.27421	1.29004	1.27421	1.28273	316694	0	1
2018.04.29	1.28330	1.29174	1.28028	1.28437	401203	0	1
2018.05.06	1.28441	1.29972	1.27291	1.27937	376253	0	1
2018.05.13	1.27714	1.29243	1.27494	1.28838	371448	0	1
2018.05.20	1.28735	1.29884	1.27423	1.29733	386761	0	1
2018.05.27	1.29633	1.30467	1.28181	1.29510	446783	0	1
2018.06.03	1.29400	1.30668	1.28558	1.29253	410858	0	0
2018.06.10	1.29912	1.32072	1.29492	1.32072	384305	0	1
2018.06.17	1.31792	1.33821	1.31590	1.32658	396318	0	1
2018.06.24	1.32664	1.33860	1.31298	1.31342	406402	0	1
2018.07.01	1.31391	1.32249	1.30763	1.30819	360082	0	1
2018.07.08	1.30841	1.32175	1.30638	1.31610	325132	0	1
2018.07.15	1.31517	1.32896	1.31092	1.31446	396232	0	0
2018.07.22	1.31279	1.31904	1.30235	1.30610	291901	0	4
2018.07.29	1.30491	1.30955	1.29671	1.29915	246081	0	4
2018.08.05	1.29917	1.31525	1.29613	1.31409	240665	0	4
2018.08.12	1.31598	1.31737	1.30493	1.30611	303886	0	5
2018.08.19	1.30588	1.31025	1.29859	1.30267	260584	0	4
2018.08.26	1.30127	1.30875	1.28865	1.30389	284138	0	4
2018.09.02	1.30744	1.32254	1.30437	1.31624	279835	0	4
2018.09.09	1.31614	1.31971	1.29751	1.30301	245106	0	4
2018.09.16	1.30362	1.30636	1.28836	1.29119	257415	0	5
2018.09.23	1.29257	1.30812	1.29070	1.29073	233624	0	4
2018.09.30	1.28483	1.29543	1.27814	1.29407	254474	0	4
2018.10.07	1.29419	1.30709	1.29258	1.30245	285099	0	5
2018.10.14	1.30182	1.31314	1.29154	1.30979	300768	0	4
2018.10.21	1.30929	1.31588	1.29682	1.31020	351466	0	4
2018.10.28	1.30953	1.31691	1.30476	1.30997	306564	0	5
2018.11.04	1.30882	1.32323	1.30553	1.32111	298721	0	6
2018.11.11	1.32032	1.32631	1.31261	1.31493	350892	0	5
2018.11.18	1.31525	1.33172	1.31405	1.32301	270584	0	4
2018.11.25	1.32217	1.33589	1.31861	1.32895	309408	0	4
2018.12.02	1.32350	1.34438	1.31592	1.33166	362192	0	4
2018.12.09	1.33187	1.34231	1.32918	1.33842	303192	0	4
2018.12.16	1.33784	1.35999	1.33715	1.35990	395016	0	4
2018.12.23	1.35995	1.36599	1.35639	1.36375	243884	0	7
2018.12.30	1.36370	1.36639	1.33717	1.33719	276564	0	4
2019.01.06	1.33784	1.33888	1.31799	1.32630	285648	0	4
2019.01.13	1.32506	1.33180	1.32252	1.32636	281019	0	5
2019.01.20	1.32591	1.33742	1.32144	1.32178	298185	0	8
2019.01.27	1.32171	1.32851	1.30677	1.30972	311312	0	6
