<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.12.23	20:00:00	63.79	67.88	63.34	67.76	1235	236558	0
2024.12.24	16:00:00	66.88	70.46	65.36	69.00	2133	522100	0
2024.12.24	20:00:00	68.83	68.83	67.95	67.95	16	2334	0
2024.12.26	16:00:00	66.88	69.46	65.20	67.39	1321	276729	0
2024.12.26	20:00:00	67.52	68.63	66.69	68.15	591	118058	0
2024.12.27	16:00:00	69.09	69.09	61.52	64.06	1814	414044	0
2024.12.27	20:00:00	64.08	65.48	63.73	65.24	504	100282	0
2024.12.30	16:00:00	61.22	62.96	58.00	61.10	1674	338893	0
2024.12.30	20:00:00	61.12	61.93	59.95	60.20	791	139571	0
2024.12.31	16:00:00	62.85	65.50	60.60	61.18	1544	304159	0
2024.12.31	20:00:00	61.18	61.50	57.50	58.70	873	208335	0
2025.01.02	16:00:00	59.52	61.05	56.40	56.54	1509	345084	0
2025.01.02	20:00:00	56.48	57.20	55.19	57.02	852	186024	0
2025.01.03	16:00:00	56.27	62.34	56.07	61.26	1701	395113	0
2025.01.03	20:00:00	61.25	61.81	60.31	61.69	469	95102	0
2025.01.06	16:00:00	65.77	67.00	62.68	63.19	1437	358842	0
2025.01.06	20:00:00	63.17	63.30	61.60	61.90	567	123277	0
2025.01.07	16:00:00	60.37	61.85	57.50	58.75	1267	274540	0
2025.01.07	20:00:00	58.84	59.60	58.21	58.68	349	71748	0
2025.01.08	16:00:00	58.59	59.80	54.19	55.25	1354	333681	0
2025.01.08	20:00:00	55.25	58.02	55.17	58.00	700	118121	0
2025.01.10	16:00:00	55.85	56.89	52.00	54.21	1432	288416	0
2025.01.10	20:00:00	54.48	56.79	54.22	56.04	548	102441	0
2025.01.13	16:00:00	52.03	52.45	49.00	49.19	1802	371507	0
2025.01.13	20:00:00	49.17	50.01	48.48	48.49	974	173906	0
2025.01.14	16:00:00	53.06	55.00	49.80	50.82	1360	255929	0
2025.01.14	20:00:00	50.62	52.75	49.00	49.94	999	155180	0
2025.01.15	16:00:00	53.24	54.45	51.30	53.89	1080	252606	0
2025.01.15	20:00:00	54.08	55.51	53.99	55.21	777	175917	0
2025.01.16	16:00:00	56.83	57.18	53.80	54.57	917	205701	0
2025.01.16	20:00:00	54.96	57.27	54.23	57.27	618	115035	0
2025.01.17	16:00:00	56.20	57.99	54.80	55.93	1682	384781	0
2025.01.17	20:00:00	55.78	57.50	55.50	56.33	661	165355	0
2025.01.21	16:00:00	61.18	62.00	58.23	59.80	2682	635888	0
2025.01.21	20:00:00	59.83	61.30	58.67	61.28	839	202591	0
2025.01.22	16:00:00	64.00	67.70	63.00	65.46	3550	684614	0
2025.01.22	20:00:00	65.42	66.80	64.45	65.30	1184	178534	0
2025.01.23	16:00:00	63.57	64.60	60.00	62.19	1929	375887	0
2025.01.23	20:00:00	62.22	64.50	62.22	64.34	865	156324	0
2025.01.24	16:00:00	64.38	65.90	63.36	63.61	876	175232	0
2025.01.24	20:00:00	63.52	63.83	62.33	63.05	663	114548	0
2025.01.27	16:00:00	60.00	62.37	56.65	57.18	2122	378721	0
2025.01.27	20:00:00	57.17	58.87	56.04	58.44	1067	173157	0
2025.01.28	16:00:00	58.92	59.00	53.39	56.00	1419	271875	0
2025.01.28	20:00:00	55.73	57.50	55.55	56.79	715	103734	0
2025.01.29	16:00:00	57.10	58.39	55.30	56.00	958	160852	0
2025.01.29	20:00:00	56.03	56.50	55.00	56.16	665	124264	0
2025.01.30	16:00:00	57.09	57.96	54.11	55.40	1070	207381	0
2025.01.30	20:00:00	55.39	58.42	55.28	56.83	1050	218628	0
2025.01.31	16:00:00	57.98	60.89	57.32	59.20	1500	328824	0
2025.01.31	20:00:00	59.32	59.60	54.69	54.70	991	230052	0
2025.02.03	16:00:00	50.58	54.12	49.00	52.95	1311	250498	0
2025.02.03	20:00:00	53.16	53.95	52.20	52.40	543	95952	0
2025.02.04	16:00:00	54.45	56.45	54.45	54.93	1160	260678	0
2025.02.04	20:00:00	54.73	55.00	53.41	53.45	497	94459	0
2025.02.05	16:00:00	53.86	54.40	52.00	52.57	863	151968	0
2025.02.05	20:00:00	52.59	52.64	51.22	51.35	848	169930	0
2025.02.06	16:00:00	53.30	54.51	52.06	52.24	895	202427	0
2025.02.06	20:00:00	52.23	52.41	51.40	52.34	690	108692	0
2025.02.07	16:00:00	52.75	53.44	50.70	51.81	1060	209014	0
2025.02.07	20:00:00	51.62	51.88	50.72	50.77	473	79340	0
2025.02.10	16:00:00	51.10	52.49	50.12	52.30	967	183600	0
2025.02.10	20:00:00	52.27	52.30	51.06	51.63	643	113972	0
2025.02.11	16:00:00	51.59	51.88	49.02	49.24	858	222875	0
2025.02.11	20:00:00	49.17	49.49	45.80	46.31	964	238552	0
2025.02.12	16:00:00	46.35	50.39	46.35	49.62	1198	274136	0
2025.02.12	20:00:00	49.62	49.63	48.54	48.88	356	65981	0
2025.02.13	16:00:00	50.85	52.97	50.70	51.21	1052	224490	0
2025.02.13	20:00:00	51.27	51.40	50.38	50.98	534	98135	0
2025.02.14	16:00:00	52.85	53.50	51.20	51.51	695	165849	0
2025.02.14	20:00:00	51.54	51.68	50.38	50.39	420	84811	0
2025.02.18	16:00:00	51.60	51.62	49.51	50.57	664	149872	0
2025.02.18	20:00:00	50.52	50.59	50.05	50.55	162	31892	0
2025.02.19	16:00:00	50.50	53.90	50.00	53.78	1290	272837	0
2025.02.19	20:00:00	53.54	55.38	52.85	53.99	946	227137	0
2025.02.20	16:00:00	53.52	53.52	49.51	50.37	1223	288504	0
2025.02.20	20:00:00	50.69	51.12	50.40	50.74	378	67166	0
2025.02.21	16:00:00	51.50	52.08	48.35	48.49	887	201517	0
2025.02.21	20:00:00	48.62	48.79	47.51	48.27	689	148325	0
2025.02.24	16:00:00	48.60	49.13	43.21	45.70	1914	389661	0
2025.02.24	20:00:00	45.85	46.02	44.45	44.65	398	71331	0
2025.02.25	16:00:00	44.02	44.50	38.94	40.15	1489	341737	0
2025.02.25	20:00:00	40.13	40.77	34.88	37.03	1775	323238	0
2025.02.26	16:00:00	39.00	42.37	38.94	41.06	1069	257810	0
2025.02.26	20:00:00	41.00	41.14	39.58	40.82	433	116319	0
2025.02.27	16:00:00	42.69	43.18	39.10	41.27	786	156250	0
2025.02.27	20:00:00	41.27	42.78	40.55	40.59	444	81750	0
2025.02.28	16:00:00	39.00	41.51	37.58	38.79	1250	286202	0
2025.02.28	20:00:00	38.79	40.55	38.38	40.55	569	101126	0
2025.03.03	16:00:00	41.85	42.49	39.00	39.20	515	112310	0
2025.03.03	20:00:00	39.20	39.31	37.00	37.17	566	124323	0
2025.03.04	16:00:00	35.58	35.86	32.10	34.80	1468	350435	0
2025.03.04	20:00:00	34.89	36.95	34.80	34.93	477	106888	0
2025.03.05	16:00:00	35.39	36.47	34.10	36.08	458	97161	0
2025.03.05	20:00:00	36.15	36.58	35.39	36.41	317	58378	0
2025.03.06	16:00:00	34.55	35.88	33.71	34.50	564	111983	0
2025.03.06	20:00:00	34.51	34.71	33.11	33.24	394	93342	0
2025.03.07	16:00:00	32.99	33.45	29.90	31.25	1093	229101	0
2025.03.07	20:00:00	31.39	32.52	31.30	32.01	350	61644	0
2025.03.10	16:00:00	29.68	30.43	29.10	29.24	611	114725	0
2025.03.10	20:00:00	29.15	29.50	28.20	29.30	449	73126	0
2025.03.11	16:00:00	26.41	27.85	25.19	27.36	819	163127	0
2025.03.11	20:00:00	27.49	29.48	27.32	28.86	456	88317	0
2025.03.12	16:00:00	30.50	30.92	28.80	30.06	612	101932	0
2025.03.12	20:00:00	30.08	30.58	29.88	30.58	209	34231	0
2025.03.13	16:00:00	29.75	30.20	28.63	28.71	397	81791	0
2025.03.13	20:00:00	28.74	29.39	28.64	29.20	111	21240	0
2025.03.14	16:00:00	30.56	32.10	30.56	31.75	436	95226	0
2025.03.14	20:00:00	31.87	33.59	31.75	33.01	374	96626	0
2025.03.17	16:00:00	38.31	40.05	37.89	39.38	1547	322427	0
2025.03.17	20:00:00	39.37	39.76	38.66	39.01	795	142180	0
2025.03.18	16:00:00	36.86	38.00	36.52	37.50	632	112641	0
2025.03.18	20:00:00	37.41	37.79	36.81	37.60	279	49300	0
2025.03.19	16:00:00	38.90	39.75	38.50	38.99	329	72770	0
2025.03.19	20:00:00	39.16	41.38	38.76	40.50	485	106756	0
2025.03.20	16:00:00	41.18	41.49	39.06	39.39	472	91150	0
2025.03.20	20:00:00	39.14	39.77	38.61	39.20	220	40739	0
2025.03.21	16:00:00	39.86	40.00	39.00	39.74	215	52748	0
2025.03.21	20:00:00	39.75	40.00	39.10	40.00	133	22039	0
2025.03.24	16:00:00	43.20	44.78	43.02	43.66	670	140511	0
2025.03.24	20:00:00	43.68	44.36	43.35	44.08	295	45778	0
2025.03.25	16:00:00	44.81	45.35	43.25	43.77	404	97275	0
2025.03.25	20:00:00	43.66	44.20	42.74	44.20	345	67170	0
2025.03.26	16:00:00	42.00	43.09	40.34	40.75	430	75077	0
2025.03.26	20:00:00	40.75	40.98	39.60	40.07	368	61801	0
2025.03.27	16:00:00	41.12	41.91	39.87	40.10	335	76006	0
2025.03.27	20:00:00	40.18	40.50	40.01	40.15	103	22841	0
2025.03.28	16:00:00	36.60	37.49	35.83	35.99	642	113145	0
2025.03.28	20:00:00	35.98	36.82	35.15	36.25	348	53883	0
2025.03.31	16:00:00	33.68	35.52	32.19	35.33	593	115574	0
2025.03.31	20:00:00	35.30	35.48	34.67	35.25	203	34315	0
2025.04.01	16:00:00	36.53	39.50	35.35	37.63	900	186325	0
2025.04.01	20:00:00	37.90	37.90	36.88	37.37	259	44405	0
2025.04.02	16:00:00	36.47	40.97	36.22	40.00	965	202125	0
2025.04.02	20:00:00	40.18	40.66	39.25	40.01	360	63761	0
2025.04.03	16:00:00	35.20	39.33	35.20	37.82	870	148673	0
2025.04.03	20:00:00	37.80	38.02	36.02	36.63	423	84742	0
2025.04.04	16:00:00	34.56	35.33	32.30	32.68	1156	214980	0
2025.04.04	20:00:00	32.70	33.85	32.02	32.19	738	127746	0
2025.04.07	16:00:00	30.17	30.74	25.21	28.44	3559	634720	0
2025.04.07	20:00:00	28.14	29.50	27.90	29.15	679	124128	0
2025.04.08	16:00:00	32.55	32.55	27.15	27.20	1600	310844	0
2025.04.08	20:00:00	27.42	27.68	26.01	26.34	1165	178850	0
2025.04.09	16:00:00	26.73	28.77	26.34	26.53	985	189718	0
2025.04.09	20:00:00	26.82	31.87	26.66	30.78	1569	357001	0
2025.04.10	16:00:00	29.94	30.94	27.80	29.20	925	171332	0
2025.04.10	20:00:00	29.10	29.77	28.51	29.35	481	75581	0
2025.04.11	16:00:00	29.60	31.20	29.11	30.87	653	138110	0
2025.04.11	20:00:00	30.85	31.20	30.36	31.11	355	73853	0
2025.04.14	16:00:00	33.43	34.88	32.21	32.85	1153	256629	0
2025.04.14	20:00:00	32.99	33.50	32.71	33.50	214	40190	0
2025.04.15	16:00:00	33.10	34.00	32.71	33.13	491	107930	0
2025.04.15	20:00:00	33.25	33.37	32.65	32.82	236	60434	0
2025.04.16	16:00:00	31.12	32.17	30.56	31.30	431	78227	0
2025.04.16	20:00:00	31.37	31.40	29.24	29.81	697	118234	0
2025.04.17	16:00:00	30.95	31.00	29.81	30.47	334	51299	0
2025.04.17	20:00:00	30.47	30.60	30.16	30.41	149	25603	0
2025.04.21	16:00:00	29.13	29.58	28.18	28.73	531	96736	0
2025.04.21	20:00:00	28.68	28.91	28.46	28.71	249	48811	0
2025.04.22	16:00:00	29.71	30.87	29.20	30.52	452	102826	0
2025.04.22	20:00:00	30.52	30.71	30.10	30.50	210	39494	0
2025.04.23	16:00:00	32.79	33.33	31.59	32.33	997	199522	0
2025.04.23	20:00:00	32.08	32.84	31.80	31.81	423	64792	0
2025.04.24	16:00:00	32.05	35.77	32.05	35.14	933	189741	0
2025.04.24	20:00:00	35.19	35.95	34.86	35.48	680	137929	0
2025.04.25	16:00:00	35.42	38.36	34.20	38.14	1062	274736	0
2025.04.25	20:00:00	38.25	39.38	37.75	38.94	896	180739	0
2025.04.28	16:00:00	39.04	40.89	35.75	36.50	1384	285591	0
2025.04.28	20:00:00	36.35	38.20	36.20	38.19	389	68294	0
2025.04.29	16:00:00	37.97	38.31	36.84	37.14	528	105124	0
2025.04.29	20:00:00	37.29	38.10	37.08	37.89	287	38856	0
2025.04.30	16:00:00	36.08	36.70	34.50	36.36	513	113406	0
2025.04.30	20:00:00	36.21	37.00	35.98	37.00	157	31720	0
2025.05.01	16:00:00	37.73	38.24	37.13	37.53	464	100657	0
2025.05.01	20:00:00	37.55	37.91	37.42	37.76	221	35491	0
2025.05.02	16:00:00	38.49	39.48	38.11	38.81	575	144158	0
2025.05.02	20:00:00	38.80	38.83	38.08	38.20	308	74469	0
2025.05.05	16:00:00	37.80	38.14	36.34	37.12	370	87467	0
2025.05.05	20:00:00	37.16	37.37	36.70	36.71	180	37205	0
2025.05.06	16:00:00	35.85	36.21	35.24	35.90	275	58963	0
2025.05.06	20:00:00	35.88	35.98	35.22	35.52	283	51534	0
2025.05.07	16:00:00	35.92	36.30	35.40	35.80	384	105725	0
2025.05.07	20:00:00	35.61	35.85	35.00	35.57	317	53019	0
2025.05.08	16:00:00	36.23	38.70	36.22	38.44	714	169297	0
2025.05.08	20:00:00	38.22	38.33	37.65	37.70	260	64229	0
2025.05.09	16:00:00	38.73	39.90	37.30	37.82	908	183868	0
2025.05.09	20:00:00	37.59	38.03	37.59	37.86	131	19028	0
2025.05.12	16:00:00	40.98	40.98	38.50	39.21	878	185506	0
2025.05.12	20:00:00	39.20	39.88	38.85	39.88	269	55597	0
2025.05.13	16:00:00	40.06	42.77	39.52	42.26	1353	329085	0
2025.05.13	20:00:00	42.12	42.29	41.50	41.95	382	81603	0
2025.05.14	16:00:00	43.79	44.97	42.28	42.87	1201	245385	0
2025.05.14	20:00:00	42.89	42.89	42.00	42.36	368	73576	0
2025.05.15	16:00:00	41.20	41.58	39.12	40.93	1014	206797	0
2025.05.15	20:00:00	41.17	41.20	40.36	40.80	245	45422	0
2025.05.16	16:00:00	41.80	41.90	39.81	40.47	747	134923	0
2025.05.16	20:00:00	40.30	40.65	40.25	40.37	322	60344	0
2025.05.20	16:00:00	41.99	42.13	40.60	41.61	543	113629	1
2025.05.20	20:00:00	41.51	41.60	40.38	40.86	382	73818	2
2025.05.22	16:00:00	39.17	42.05	39.17	41.41	738	179725	2
2025.05.22	20:00:00	41.31	43.78	41.31	43.00	651	152485	1
2025.05.23	16:00:00	42.94	46.88	41.45	45.74	1748	390312	1
2025.05.23	20:00:00	45.75	47.73	45.58	46.72	664	146965	1
2025.05.27	16:00:00	49.09	50.50	47.52	48.73	1516	304204	1
2025.05.27	20:00:00	48.73	49.40	47.79	47.86	277	60495	1
2025.05.28	16:00:00	45.99	45.99	43.05	43.10	1108	232744	2
2025.05.28	20:00:00	43.25	44.34	43.25	43.43	308	59523	1
2025.05.29	16:00:00	45.40	45.78	43.80	44.06	459	89959	1
2025.05.29	20:00:00	43.96	44.12	42.61	42.63	194	47231	1
2025.05.30	16:00:00	42.12	43.99	40.60	42.57	735	159669	1
2025.05.30	20:00:00	42.03	42.54	41.50	42.36	212	44637	3
2025.06.02	16:00:00	42.46	43.76	41.87	42.89	501	86406	1
2025.06.02	20:00:00	42.81	43.35	42.73	43.17	189	39131	3
2025.06.03	16:00:00	44.18	44.50	42.50	43.10	447	93800	2
2025.06.03	20:00:00	42.86	43.50	42.32	42.77	271	50790	2
2025.06.04	16:00:00	43.93	44.16	42.51	43.19	317	73332	2
2025.06.04	20:00:00	43.15	43.25	42.70	42.83	178	42359	3
2025.06.05	16:00:00	43.21	43.32	39.25	39.90	881	185335	3
2025.06.05	20:00:00	40.02	40.75	34.58	37.50	2802	606854	1
2025.06.06	16:00:00	39.11	40.38	38.71	38.91	880	217102	2
2025.06.06	20:00:00	38.92	40.10	38.79	39.68	395	90206	1
2025.06.09	16:00:00	38.93	40.05	38.00	39.78	561	122422	5
2025.06.09	20:00:00	39.78	43.59	39.27	42.63	980	225922	1
2025.06.10	16:00:00	42.04	42.16	40.40	40.74	684	139670	5
2025.06.10	20:00:00	40.72	41.14	40.63	41.14	234	41306	1
2025.06.11	16:00:00	42.71	42.72	41.00	41.41	545	119325	1
2025.06.11	20:00:00	41.33	41.53	39.80	40.68	259	52483	3
2025.06.12	16:00:00	40.00	41.03	40.00	40.45	260	58712	12
2025.06.12	20:00:00	40.45	40.69	39.82	40.23	252	69252	5
2025.06.13	16:00:00	39.00	40.18	39.00	40.00	266	47331	8
2025.06.13	20:00:00	40.01	40.04	39.06	39.43	186	38880	1
2025.06.16	16:00:00	40.48	40.79	39.70	40.04	350	69112	1
2025.06.16	20:00:00	40.20	40.20	38.70	38.81	208	56527	1
2025.06.17	16:00:00	39.35	39.49	38.59	38.75	249	51649	5
2025.06.17	20:00:00	38.68	38.76	37.84	37.99	288	50020	2
2025.06.18	16:00:00	38.98	39.40	38.30	39.11	252	50251	2
2025.06.18	20:00:00	39.13	39.47	38.99	39.26	258	46228	4
2025.06.20	16:00:00	38.39	38.74	38.00	38.30	392	86448	2
2025.06.20	20:00:00	38.27	38.34	37.04	37.05	348	65755	3
2025.06.23	16:00:00	37.37	40.74	37.10	38.41	1064	241090	1
2025.06.23	20:00:00	38.20	39.49	38.20	39.42	162	26941	2
2025.06.24	16:00:00	41.19	41.39	39.80	40.33	455	92795	4
2025.06.24	20:00:00	40.30	40.40	40.14	40.30	134	25673	2
2025.06.25	16:00:00	41.29	41.31	38.61	39.57	448	107883	3
2025.06.25	20:00:00	39.50	39.50	38.73	38.83	182	31115	3
2025.06.26	16:00:00	39.21	39.58	38.88	39.08	260	55365	4
2025.06.26	20:00:00	39.08	39.13	38.96	39.05	170	35823	1
2025.06.27	16:00:00	39.30	39.42	38.76	39.30	264	58202	3
2025.06.27	20:00:00	39.28	39.31	38.50	38.67	151	26189	2
2025.06.30	16:00:00	38.96	39.08	37.00	38.19	574	108375	3
2025.06.30	20:00:00	38.10	38.15	37.80	38.09	173	30102	2
2025.07.01	16:00:00	35.99	37.30	35.88	36.11	810	169104	2
2025.07.01	20:00:00	36.08	36.10	35.70	35.70	479	90027	2
2025.07.02	16:00:00	36.26	37.07	36.16	36.47	496	99869	2
2025.07.02	20:00:00	36.43	37.14	36.43	37.12	369	57141	1
2025.07.03	16:00:00	37.52	37.82	36.33	36.35	389	83935	2
2025.07.07	16:00:00	35.29	35.87	34.72	35.22	508	121991	1100
2025.07.07	20:00:00	35.22	35.50	35.10	35.25	271	57623	5
2025.07.08	16:00:00	35.50	36.54	35.45	36.35	255	73722	2
2025.07.08	20:00:00	36.35	37.35	36.26	36.98	603	148333	4
2025.07.09	16:00:00	37.73	38.54	37.37	38.16	540	117090	2
2025.07.09	20:00:00	38.15	39.30	38.10	39.30	366	112183	3
2025.07.10	16:00:00	39.36	40.38	39.08	40.07	404	92671	3
2025.07.10	20:00:00	40.15	40.48	39.91	40.48	205	39372	1
2025.07.11	16:00:00	39.79	39.96	38.81	39.30	296	62490	2
2025.07.11	20:00:00	39.33	39.49	39.00	39.10	118	22834	4
2025.07.14	16:00:00	38.74	38.85	38.07	38.54	297	64737	2
2025.07.14	20:00:00	38.69	38.75	38.08	38.10	229	50682	3
2025.07.15	16:00:00	39.12	39.88	38.80	39.30	264	69323	5
2025.07.15	20:00:00	39.20	39.29	38.50	38.53	195	37634	1
2025.07.16	16:00:00	32.49	36.00	31.50	34.13	4233	888042	1
2025.07.16	20:00:00	34.19	34.57	33.02	34.45	1478	252226	1
2025.07.17	16:00:00	34.98	35.08	33.08	33.53	1277	302407	1
2025.07.17	20:00:00	33.57	33.74	33.25	33.45	490	118388	1
2025.07.18	16:00:00	33.56	33.56	31.88	32.12	1202	282072	1
2025.07.18	20:00:00	32.07	32.37	31.80	31.90	382	85167	2
2025.07.21	16:00:00	32.82	33.83	32.76	33.24	1309	236040	1
2025.07.21	20:00:00	33.25	33.37	33.02	33.14	500	101562	3
2025.07.22	16:00:00	32.61	32.70	31.50	32.25	504	95930	3
2025.07.22	20:00:00	32.29	32.39	31.99	32.03	315	59168	1
2025.07.23	16:00:00	32.51	32.79	32.29	32.33	336	72166	1
2025.07.23	20:00:00	32.36	32.49	32.02	32.24	316	53101	1
2025.07.24	16:00:00	32.36	32.49	32.01	32.06	422	89078	4
2025.07.24	20:00:00	32.19	32.30	32.11	32.20	160	32352	1
2025.07.25	16:00:00	32.20	33.30	32.20	32.80	496	99987	3
2025.07.25	20:00:00	32.77	32.88	32.60	32.87	107	22055	5
2025.07.28	16:00:00	33.05	33.18	32.30	32.32	267	67930	4
2025.07.28	20:00:00	32.35	32.37	32.19	32.20	129	23777	3
2025.07.29	16:00:00	32.13	32.32	30.57	30.63	445	103964	1
2025.07.29	20:00:00	30.65	31.13	30.63	30.74	130	37403	3
2025.07.30	16:00:00	30.95	31.34	30.50	30.52	244	52419	3
2025.07.30	20:00:00	30.53	30.74	30.19	30.36	163	35747	1
2025.07.31	16:00:00	30.55	30.63	29.88	30.00	341	82840	2
2025.07.31	20:00:00	30.02	30.05	29.62	29.70	183	53432	3
2025.08.01	16:00:00	29.26	29.44	28.23	29.11	451	113963	1
2025.08.01	20:00:00	29.05	29.10	28.47	28.50	199	46977	2
2025.08.13	16:00:00	29.28	29.35	28.60	28.94	349	187076	1
2025.08.13	20:00:00	28.94	29.16	28.87	29.03	170	34768	2
2025.08.14	16:00:00	28.87	29.09	28.50	29.07	304	113542	4
2025.08.14	20:00:00	28.97	29.00	28.08	28.37	235	73172	4
2025.08.15	16:00:00	28.86	28.97	28.34	28.61	376	88393	1
2025.08.15	20:00:00	28.53	28.66	28.23	28.58	193	41279	1
2025.08.18	16:00:00	28.48	28.68	28.36	28.50	162	140919	2
2025.08.18	20:00:00	28.56	29.10	28.43	29.09	231	196544	1
2025.08.19	16:00:00	29.37	29.41	27.01	27.22	470	115063	1
2025.08.19	20:00:00	27.27	27.29	26.90	27.04	309	51525	1
2025.08.20	16:00:00	27.39	27.68	26.40	26.85	556	110490	2
2025.08.20	20:00:00	26.89	27.10	26.35	26.92	213	46896	3
2025.08.21	16:00:00	27.21	27.30	26.90	27.15	569	135663	1
2025.08.21	20:00:00	27.15	27.37	27.02	27.31	415	73511	3
2025.08.22	16:00:00	27.72	29.65	27.58	28.37	1924	387596	1
2025.08.22	20:00:00	28.46	28.94	28.42	28.46	503	117912	2
2025.08.25	16:00:00	28.53	29.57	28.20	28.80	676	138335	3
2025.08.25	20:00:00	28.80	28.91	28.49	28.77	219	52477	1
2025.08.26	16:00:00	28.70	28.89	27.72	27.95	602	131923	2
2025.08.26	20:00:00	27.93	28.20	27.90	28.08	234	46841	2
2025.08.27	16:00:00	30.18	30.25	28.21	28.38	1224	281857	1
2025.08.27	20:00:00	28.44	28.50	28.23	28.32	296	60349	2
2025.08.28	16:00:00	28.68	28.95	28.35	28.36	479	97002	3
2025.08.28	20:00:00	28.34	28.45	28.10	28.27	233	50813	2
2025.08.29	16:00:00	28.21	28.26	27.44	27.65	474	92943	1
2025.08.29	20:00:00	27.60	27.60	27.00	27.33	514	86618	1
2025.09.02	16:00:00	26.50	27.18	26.32	26.85	904	167912	2
2025.09.02	20:00:00	26.88	27.18	26.78	27.01	300	63264	8
2025.09.03	16:00:00	27.54	27.54	26.77	26.85	371	67172	3
2025.09.03	20:00:00	26.92	27.07	26.72	26.90	424	78924	2
2025.09.04	16:00:00	26.97	26.98	26.00	26.05	593	107303	2
2025.09.04	20:00:00	26.02	26.55	26.00	26.53	293	54707	2
2025.09.05	16:00:00	26.59	26.65	25.53	26.00	491	132960	2
2025.09.05	20:00:00	25.96	26.00	25.75	25.81	122	23662	1
2025.09.08	16:00:00	26.42	26.45	25.68	25.69	285	67297	2
2025.09.08	20:00:00	25.70	25.71	25.55	25.59	187	41901	2
2025.09.09	16:00:00	26.08	26.80	25.90	26.26	627	175254	2
2025.09.09	20:00:00	26.33	26.36	26.15	26.26	185	44834	1
2025.09.10	16:00:00	26.82	26.99	26.37	26.59	491	130381	2
2025.09.10	20:00:00	26.56	26.56	26.30	26.40	168	40814	4
2025.09.11	16:00:00	26.45	26.71	26.22	26.45	388	116184	2
2025.09.11	20:00:00	26.46	26.54	26.38	26.46	243	60195	1
2025.09.12	16:00:00	26.77	26.92	26.26	26.36	436	109150	1
2025.09.12	20:00:00	26.36	26.40	26.00	26.02	293	59451	1
2025.09.15	16:00:00	27.31	27.95	26.60	26.70	724	188337	1
2025.09.15	20:00:00	26.62	26.81	26.25	26.79	428	92052	1
2025.09.16	16:00:00	26.91	26.91	26.34	26.44	319	95209	1
2025.09.16	20:00:00	26.43	26.44	26.27	26.39	153	51193	1
2025.09.17	16:00:00	26.27	26.29	25.81	25.91	309	79661	1
2025.09.17	20:00:00	25.99	26.02	25.80	25.83	223	60093	2
2025.09.18	16:00:00	26.47	26.62	26.29	26.54	872	218358	1
2025.09.18	20:00:00	26.51	27.13	26.51	26.92	476	125733	1
2025.09.19	16:00:00	27.12	27.12	26.12	26.29	487	131563	1
2025.09.19	20:00:00	26.23	26.34	26.00	26.13	326	77338	1
2025.09.22	16:00:00	26.51	27.09	26.51	26.95	633	164301	1
2025.09.22	20:00:00	26.93	26.97	26.78	26.82	294	74511	1
2025.09.23	16:00:00	27.44	27.88	26.38	26.57	470	135488	1
2025.09.23	20:00:00	26.57	26.59	26.05	26.27	270	58210	1
2025.09.24	16:00:00	26.70	26.81	26.20	26.44	379	87281	1
2025.09.24	20:00:00	26.40	26.45	26.31	26.35	156	32900	4
2025.09.25	16:00:00	25.90	26.01	25.20	25.45	412	97232	1
2025.09.25	20:00:00	25.40	25.41	24.92	24.97	382	127558	1
2025.09.26	16:00:00	25.52	25.70	24.24	24.26	526	137581	1
2025.09.26	20:00:00	24.30	24.30	23.90	24.00	394	104853	2
2025.09.29	16:00:00	24.37	24.47	23.10	23.19	702	212013	1
2025.09.29	20:00:00	23.20	23.24	22.85	22.97	500	126239	1
2025.09.30	16:00:00	23.04	23.08	21.54	21.54	817	214799	1
2025.09.30	20:00:00	21.53	21.64	21.02	21.29	858	217686	1
2025.10.01	16:00:00	21.33	28.50	21.33	27.34	5572	1583070	1
2025.10.01	20:00:00	27.41	28.40	26.93	28.15	1105	334042	1
2025.10.02	16:00:00	32.51	32.93	29.00	29.76	3456	925509	1
2025.10.02	20:00:00	29.77	30.50	29.69	29.98	696	164537	1
2025.10.03	16:00:00	30.78	30.98	28.01	29.07	1706	437737	1
2025.10.03	20:00:00	29.01	29.25	28.04	29.25	645	194430	3
2025.10.06	16:00:00	30.21	30.21	28.61	29.00	724	215637	1
2025.10.06	20:00:00	28.99	29.20	28.86	28.96	417	99775	3
2025.10.07	16:00:00	29.12	29.30	27.27	28.38	1011	283280	2
2025.10.07	20:00:00	28.27	28.52	27.94	28.39	236	57274	5
2025.10.08	16:00:00	28.30	28.45	27.79	27.99	512	151881	1
2025.10.08	20:00:00	28.01	28.11	27.75	27.96	228	62586	1
2025.10.09	16:00:00	28.98	28.98	27.85	28.14	597	165696	5
2025.10.09	20:00:00	28.14	28.14	27.85	27.99	230	63645	3
2025.10.10	16:00:00	28.33	28.33	25.22	25.55	1157	274116	1
2025.10.10	20:00:00	25.53	26.39	25.10	25.17	624	129881	1
2025.10.13	16:00:00	26.21	26.36	25.50	25.89	492	167696	3
2025.10.13	20:00:00	25.86	25.99	25.65	25.72	159	40327	1
2025.10.14	16:00:00	25.99	26.00	24.58	25.28	676	148834	2
2025.10.14	20:00:00	25.07	25.59	25.02	25.29	377	99866	5
2025.10.15	16:00:00	26.03	26.49	25.70	26.02	817	213332	3
