<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2017.09.10	1.31857	1.36168	1.31487	1.35512	550596	862992000	0
2017.09.17	1.35577	1.36559	1.34499	1.34917	625282	0	0
2017.09.24	1.34857	1.35705	1.33425	1.33966	607602	0	0
2017.10.01	1.33693	1.34019	1.30270	1.30639	444803	0	0
2017.10.08	1.30865	1.33376	1.30747	1.32775	398069	0	0
2017.10.15	1.32874	1.33115	1.30876	1.31848	414807	0	0
2017.10.22	1.31853	1.32792	1.30695	1.31281	392022	0	0
2017.10.29	1.31084	1.33206	1.30392	1.30740	361797	0	0
2017.11.05	1.30685	1.32292	1.30583	1.31891	353090	0	0
2017.11.12	1.31651	1.32602	1.30618	1.32132	423582	0	0
2017.11.19	1.32148	1.33600	1.31857	1.33285	329836	0	0
2017.11.26	1.33208	1.35492	1.32208	1.34729	479460	0	0
2017.12.03	1.34319	1.35384	1.33199	1.33922	585472	0	0
2017.12.10	1.33801	1.34660	1.32851	1.33175	608123	0	0
2017.12.17	1.33074	1.34204	1.33074	1.33584	663389	0	2
2017.12.24	1.33722	1.35439	1.33473	1.35078	407542	0	2
2017.12.31	1.35053	1.36126	1.34882	1.35728	524172	0	2
2018.01.07	1.35691	1.37438	1.34579	1.37252	788049	0	1
2018.01.14	1.37267	1.39449	1.37236	1.38571	936127	0	1
2018.01.21	1.38933	1.43452	1.38569	1.41575	1228555	0	0
2018.01.28	1.41382	1.42781	1.39797	1.41204	1179862	0	1
2018.02.04	1.41017	1.41503	1.37643	1.38233	1271451	0	1
2018.02.11	1.38062	1.41448	1.37950	1.40339	913856	0	1
2018.02.18	1.40124	1.40493	1.38565	1.39613	799550	0	1
2018.02.25	1.39871	1.40697	1.37115	1.38013	830819	0	1
2018.03.04	1.37955	1.39292	1.37663	1.38530	812217	0	1
2018.03.11	1.38500	1.39954	1.38409	1.39420	635653	0	1
2018.03.18	1.39449	1.42181	1.39125	1.41316	920353	0	1
2018.03.25	1.41319	1.42444	1.40103	1.40211	735052	0	1
2018.04.01	1.40126	1.41052	1.39658	1.40881	475232	0	1
2018.04.08	1.40819	1.42961	1.40781	1.42382	397884	0	1
2018.04.15	1.42375	1.43762	1.40008	1.40010	402445	0	1
2018.04.22	1.39978	1.40309	1.37469	1.37792	400687	0	1
2018.04.29	1.37701	1.37923	1.34861	1.35301	502855	0	1
2018.05.06	1.35304	1.36175	1.34597	1.35412	528457	0	1
2018.05.13	1.35342	1.36082	1.34511	1.34686	471220	0	1
2018.05.20	1.34590	1.34914	1.32922	1.32955	522601	0	1
2018.05.27	1.33121	1.33617	1.32040	1.33474	539995	0	1
2018.06.03	1.33320	1.34723	1.32944	1.34067	469253	0	1
2018.06.10	1.34044	1.34464	1.32110	1.32764	505096	0	1
2018.06.17	1.32614	1.33147	1.31017	1.32652	538804	0	1
2018.06.24	1.32491	1.32919	1.30491	1.32084	570551	0	1
2018.07.01	1.31941	1.32899	1.30946	1.32864	497583	0	1
2018.07.08	1.33148	1.33627	1.31024	1.32349	503789	0	1
2018.07.15	1.32221	1.32925	1.29573	1.31298	475171	0	0
2018.07.22	1.31203	1.32127	1.30709	1.31059	427447	0	4
2018.07.29	1.31081	1.31722	1.29749	1.30023	386249	0	3
2018.08.05	1.29994	1.30076	1.27223	1.27695	372335	0	6
2018.08.12	1.27400	1.28267	1.26611	1.27500	453591	0	3
2018.08.19	1.27414	1.29358	1.27288	1.28476	390219	0	3
2018.08.26	1.28359	1.30429	1.28282	1.29554	427084	0	3
2018.09.02	1.29139	1.30283	1.27848	1.29146	437644	0	3
2018.09.09	1.29217	1.31431	1.28963	1.30686	399001	0	4
2018.09.16	1.30676	1.32979	1.30536	1.30803	437894	0	3
2018.09.23	1.30755	1.32169	1.29995	1.30290	403084	0	4
2018.09.30	1.30380	1.31223	1.29214	1.31147	479701	0	3
2018.10.07	1.31138	1.32572	1.30275	1.31538	594240	0	6
2018.10.14	1.30844	1.32359	1.30107	1.30650	553282	0	6
2018.10.21	1.30627	1.30894	1.27763	1.28233	636070	0	3
2018.10.28	1.28244	1.30404	1.26936	1.29639	577036	0	5
2018.11.04	1.30226	1.31740	1.29576	1.29695	538645	0	5
2018.11.11	1.29145	1.30713	1.27223	1.28216	647701	0	5
2018.11.18	1.28307	1.29267	1.27635	1.28003	419349	0	4
2018.11.25	1.28222	1.28634	1.27245	1.27479	541615	0	3
2018.12.02	1.27430	1.28393	1.26579	1.27313	600020	0	3
2018.12.09	1.27032	1.27593	1.24756	1.25831	640732	0	3
2018.12.16	1.25992	1.27065	1.25437	1.26360	625936	0	6
2018.12.23	1.26197	1.27378	1.26151	1.26945	345926	0	3
2018.12.30	1.26907	1.28137	1.23953	1.27230	371544	0	4
2019.01.06	1.27160	1.28654	1.27060	1.28335	472204	0	3
2019.01.13	1.28502	1.30002	1.26677	1.28739	496314	0	6
2019.01.20	1.28714	1.32173	1.28297	1.31971	506253	0	8
2019.01.27	1.31837	1.32104	1.30426	1.30811	529647	0	4
2019.02.03	1.30614	1.31028	1.28532	1.29392	405700	0	4
2019.02.10	1.29278	1.29581	1.27722	1.28859	436371	0	4
2019.02.17	1.29022	1.31084	1.28908	1.30526	450617	0	6
2019.02.24	1.30679	1.33494	1.30453	1.32027	522290	0	6
2019.03.03	1.32426	1.32536	1.29892	1.30154	502032	0	6
2019.03.10	1.29833	1.33807	1.29594	1.32900	580285	0	8
2019.03.17	1.32953	1.33106	1.30032	1.32077	541145	0	6
2019.03.24	1.32089	1.32687	1.29767	1.30280	580109	0	4
2019.03.31	1.30381	1.31955	1.29862	1.30326	532593	0	3
2019.04.07	1.30337	1.31322	1.30215	1.30696	448177	0	5
2019.04.14	1.30706	1.31184	1.29782	1.29809	465509	0	8
2019.04.21	1.29812	1.30187	1.28650	1.29144	384899	0	3
2019.04.28	1.29147	1.31762	1.29034	1.31728	410261	0	5
2019.05.05	1.31434	1.31700	1.29667	1.30017	467008	0	6
2019.05.12	1.29923	1.30400	1.27122	1.27122	381758	0	5
2019.05.19	1.27287	1.28131	1.26045	1.27104	418555	0	5
2019.05.26	1.27264	1.27472	1.25583	1.26304	409918	0	6
2019.06.02	1.26291	1.27625	1.26097	1.27379	486999	0	4
2019.06.09	1.27231	1.27579	1.25794	1.25890	493844	0	5
2019.06.16	1.25782	1.27459	1.25053	1.27446	517006	0	4
2019.06.23	1.27324	1.27832	1.26601	1.26944	481190	0	6
2019.06.30	1.26943	1.27050	1.24805	1.25214	379152	0	6
2019.07.07	1.25239	1.25786	1.24391	1.25753	343795	0	3
2019.07.14	1.25403	1.25779	1.23817	1.25014	335286	0	3
2019.07.21	1.24896	1.25223	1.23759	1.23815	311633	0	3
2019.07.28	1.23744	1.23828	1.20792	1.21576	409958	0	2
2019.08.04	1.21162	1.22094	1.20221	1.20231	455050	0	3
2019.08.11	1.20398	1.21751	1.20148	1.21433	487580	0	3
2019.08.18	1.21467	1.22932	1.20640	1.22807	444584	0	3
2019.08.25	1.22675	1.23093	1.21391	1.21625	547946	0	2
2019.09.01	1.21395	1.23533	1.19579	1.22850	554108	0	2
2019.09.08	1.22710	1.25051	1.22330	1.24943	405808	0	2
2019.09.15	1.24967	1.25813	1.23918	1.24670	327908	0	2
2019.09.22	1.24644	1.25026	1.22702	1.22871	313518	0	2
2019.09.29	1.22784	1.24129	1.22043	1.23323	319684	0	2
2019.10.06	1.23012	1.27071	1.21950	1.26468	351392	0	2
2019.10.13	1.26210	1.29889	1.25158	1.29695	433845	0	0
2019.10.20	1.29477	1.30120	1.27881	1.28309	376492	0	0
2019.10.27	1.28128	1.29755	1.28064	1.29337	312695	0	0
2019.11.03	1.29264	1.29425	1.27684	1.27748	259901	0	2
2019.11.10	1.27732	1.29188	1.27732	1.28985	222639	0	2
2019.11.17	1.29200	1.29850	1.28226	1.28271	235190	0	2
2019.11.24	1.28523	1.29507	1.28268	1.29170	225052	0	2
2019.12.01	1.29088	1.31663	1.28957	1.31340	224262	0	2
2019.12.08	1.31336	1.35143	1.30492	1.33338	292430	0	2
2019.12.15	1.33353	1.34221	1.29779	1.30006	295132	0	2
2019.12.22	1.29940	1.31170	1.29049	1.30845	174647	0	2
2019.12.29	1.30691	1.32842	1.30532	1.30743	211579	0	2
2020.01.05	1.30781	1.32119	1.30130	1.30637	275843	0	0
2020.01.12	1.30364	1.31187	1.29541	1.30094	251746	0	0
2020.01.19	1.29985	1.31724	1.29618	1.30705	269674	0	0
2020.01.26	1.30754	1.32088	1.29753	1.32080	304505	0	0
2020.02.02	1.31701	1.31841	1.28809	1.28820	307195	0	0
2020.02.09	1.28864	1.30692	1.28717	1.30471	304190	0	0
2020.02.16	1.30324	1.30536	1.28489	1.29566	297016	0	0
2020.02.23	1.29426	1.30178	1.27255	1.28212	409056	0	0
2020.03.01	1.27918	1.30519	1.27379	1.30445	370221	0	0
2020.03.08	1.30754	1.31997	1.22658	1.22903	757025	0	0
2020.03.15	1.24107	1.24200	1.14098	1.15990	879917	0	0
2020.03.22	1.16745	1.24852	1.14463	1.24744	786322	0	0
2020.03.29	1.24174	1.24750	1.22049	1.22692	509104	0	0
2020.04.05	1.22204	1.24865	1.21645	1.24341	326163	0	0
2020.04.12	1.24536	1.26471	1.24064	1.25058	489565	0	0
2020.04.19	1.24916	1.24998	1.22470	1.23659	504397	0	0
2020.04.26	1.23614	1.26426	1.23594	1.24926	345104	0	0
2020.05.03	1.24823	1.24865	1.22658	1.24076	273676	0	0
2020.05.10	1.23952	1.24372	1.21009	1.21020	310222	0	0
2020.05.17	1.20852	1.22961	1.20739	1.21667	275399	0	0
2020.05.24	1.21716	1.23938	1.21628	1.23509	335091	0	0
2020.05.31	1.23231	1.27309	1.23231	1.26678	382607	0	0
2020.06.07	1.26690	1.28129	1.24735	1.25482	435557	0	0
2020.06.14	1.25094	1.26872	1.23437	1.23486	419213	0	0
2020.06.21	1.23410	1.25425	1.23140	1.23363	299122	0	0
2020.06.28	1.23231	1.25296	1.22509	1.24816	214401	0	0
2020.07.05	1.24604	1.26693	1.24600	1.26200	229267	0	0
2020.07.12	1.26159	1.26658	1.24797	1.25671	223960	0	0
2020.07.19	1.25444	1.28029	1.25178	1.27953	239756	0	0
2020.07.26	1.27903	1.31699	1.27773	1.30822	266934	0	0
2020.08.02	1.30751	1.31853	1.29808	1.30538	251572	0	0
2020.08.09	1.30590	1.31423	1.30047	1.30903	220217	0	0
2020.08.16	1.30831	1.32667	1.30588	1.30895	249804	0	0
2020.08.23	1.30820	1.33563	1.30535	1.33512	252916	0	0
2020.08.30	1.33448	1.34820	1.31755	1.32763	273196	0	0
2020.09.06	1.32570	1.32674	1.27620	1.27966	256813	0	0
2020.09.13	1.27805	1.30074	1.27744	1.29221	253887	0	0
2020.09.20	1.29275	1.29660	1.26748	1.27419	282378	0	0
2020.09.27	1.27622	1.29784	1.27508	1.29366	297412	0	0
2020.10.04	1.29255	1.30487	1.28442	1.30487	232411	0	0
2020.10.11	1.30245	1.30823	1.28562	1.29073	231123	0	0
2020.10.18	1.28950	1.31764	1.28929	1.30437	227062	0	0
2020.10.25	1.30528	1.30794	1.28804	1.29502	262660	0	0
2020.11.01	1.29216	1.31771	1.28535	1.31475	467111	0	0
2020.11.08	1.31547	1.33138	1.31060	1.31982	644491	0	0
2020.11.15	1.31602	1.33121	1.31594	1.32896	468429	0	0
2020.11.22	1.32873	1.33978	1.32636	1.33083	432396	0	0
2020.11.29	1.33266	1.35397	1.32873	1.34344	454479	0	0
2020.12.06	1.34093	1.34777	1.31338	1.32296	469623	0	0
2020.12.13	1.33427	1.36245	1.32801	1.34976	452953	0	0
2020.12.20	1.33952	1.36193	1.31877	1.35336	394499	0	0
2020.12.27	1.35441	1.36863	1.34293	1.36745	331301	0	0
2021.01.03	1.36452	1.37037	1.35326	1.35606	540897	0	0
2021.01.10	1.35402	1.37110	1.34508	1.35820	457032	0	0
2021.01.17	1.35870	1.37462	1.35196	1.36822	385672	0	0
2021.01.24	1.36793	1.37586	1.36099	1.36981	441094	0	0
2021.01.31	1.37029	1.37579	1.35647	1.37363	408346	0	0
2021.02.07	1.37169	1.38659	1.36802	1.38533	373966	0	0
2021.02.14	1.38462	1.40362	1.38296	1.40043	447166	0	0
2021.02.21	1.40092	1.42409	1.38877	1.39270	617996	0	0
2021.02.28	1.39284	1.40165	1.37778	1.38289	540959	0	2
2021.03.07	1.37976	1.40046	1.37976	1.39186	594855	0	0
2021.03.14	1.39165	1.40009	1.38088	1.38628	495479	0	4
2021.03.21	1.38366	1.38763	1.36698	1.37913	396542	0	2
2021.03.28	1.37762	1.38514	1.37057	1.38311	326783	0	2
2021.04.04	1.38104	1.39182	1.36696	1.37020	277634	0	2
2021.04.11	1.37012	1.38404	1.36684	1.38401	253415	0	2
2021.04.18	1.38244	1.40087	1.38092	1.38847	268574	0	0
2021.04.25	1.38690	1.39767	1.38027	1.38128	262147	0	0
2021.05.02	1.38071	1.40057	1.37971	1.39870	284301	0	0
2021.05.09	1.40044	1.41662	1.39941	1.40968	338413	0	0
2021.05.16	1.40942	1.42336	1.40775	1.41507	347587	0	0
2021.05.23	1.41414	1.42193	1.40914	1.41879	394812	0	0
2021.05.30	1.41744	1.42490	1.40832	1.41649	393430	0	0
2021.06.06	1.41534	1.41911	1.40733	1.41130	357476	0	0
2021.06.13	1.40944	1.41327	1.37919	1.37967	393707	0	0
2021.06.20	1.37942	1.40013	1.37864	1.38822	416825	0	0
2021.06.27	1.38692	1.39394	1.37316	1.38325	372457	0	0
2021.07.04	1.38152	1.39005	1.37422	1.38997	430311	0	0
2021.07.11	1.38884	1.39099	1.37604	1.37649	353473	0	0
2021.07.18	1.37622	1.37870	1.35719	1.37463	381462	0	0
2021.07.25	1.37524	1.39832	1.37366	1.39070	321952	0	0
2021.08.01	1.38912	1.39576	1.38613	1.38741	260863	0	0
2021.08.08	1.38692	1.38944	1.37906	1.38699	204320	0	0
2021.08.15	1.38487	1.38782	1.36022	1.36232	214093	0	0
2021.08.22	1.36092	1.37803	1.36076	1.37562	212973	0	0
2021.08.29	1.37510	1.38914	1.37304	1.38576	238134	0	0
2021.09.05	1.38544	1.38884	1.37263	1.38294	257864	0	0
2021.09.12	1.38224	1.39131	1.37265	1.37271	336364	0	0
2021.09.19	1.37252	1.37505	1.36092	1.36709	391368	0	0
2021.09.26	1.36644	1.37287	1.34117	1.35427	441603	0	0
2021.10.03	1.35418	1.36583	1.35316	1.36174	418072	0	0
2021.10.10	1.36144	1.37730	1.35688	1.37440	348525	0	0
2021.10.17	1.37439	1.38346	1.37095	1.37593	369443	0	0
2021.10.24	1.37366	1.38295	1.36683	1.36920	498897	0	0
2021.10.31	1.36807	1.36979	1.34242	1.34953	430443	0	0
2021.11.07	1.34812	1.36071	1.33527	1.34125	398438	0	0
2021.11.14	1.34046	1.35136	1.33956	1.34448	418281	0	0
2021.11.21	1.34384	1.34580	1.32781	1.33275	449074	0	0
2021.11.28	1.33281	1.33703	1.31940	1.32299	442979	0	0
2021.12.05	1.32116	1.32892	1.31602	1.32629	334230	0	0
2021.12.12	1.32496	1.33745	1.31716	1.32360	360564	0	0
2021.12.19	1.32356	1.34379	1.31734	1.33971	284932	0	0
2021.12.26	1.33796	1.35498	1.33796	1.35232	169670	0	0
2022.01.02	1.35256	1.35985	1.34308	1.35903	249699	0	0
2022.01.09	1.35664	1.37489	1.35321	1.36793	268586	0	0
2022.01.16	1.36646	1.36899	1.35457	1.35511	359992	0	0
2022.01.23	1.35446	1.35652	1.33577	1.33941	529860	0	0
2022.01.30	1.33906	1.36281	1.33860	1.35275	483645	0	0
2022.02.06	1.35336	1.36435	1.34906	1.35601	447687	0	0
2022.02.13	1.35435	1.36428	1.34865	1.35923	500086	0	0
2022.02.20	1.35784	1.36386	1.32731	1.34096	582283	0	0
2022.02.27	1.33217	1.34375	1.32022	1.32331	604309	0	0
2022.03.06	1.32129	1.32516	1.30274	1.30363	678216	0	0
2022.03.13	1.30330	1.32109	1.30001	1.31762	531202	0	0
2022.03.20	1.31690	1.32986	1.31200	1.31837	480178	0	0
2022.03.27	1.31706	1.31839	1.30512	1.31108	557599	0	0
2022.04.03	1.30829	1.31666	1.29821	1.30330	455573	0	0
2022.04.10	1.30231	1.31474	1.29729	1.30606	492075	0	0
2022.04.17	1.30445	1.30903	1.28231	1.28379	449722	0	0
2022.04.24	1.28332	1.28428	1.24113	1.25765	588623	0	0
2022.05.01	1.25774	1.26380	1.22757	1.23352	592692	0	0
2022.05.08	1.23475	1.24062	1.21553	1.22586	690695	0	0
2022.05.15	1.22372	1.25249	1.22172	1.24907	615069	0	0
2022.05.22	1.24656	1.26669	1.24629	1.26289	564742	0	0
2022.05.29	1.26081	1.26596	1.24586	1.24854	445705	0	0
2022.06.05	1.24869	1.25996	1.23012	1.23103	480095	0	0
2022.06.12	1.23144	1.24061	1.19335	1.22173	853870	0	0
2022.06.19	1.22096	1.23241	1.21612	1.22714	581054	0	0
2022.06.26	1.22494	1.23324	1.19758	1.20932	644339	0	0
2022.07.03	1.20970	1.21652	1.18757	1.20333	641435	0	0
2022.07.10	1.19989	1.20363	1.17600	1.18632	709603	0	0
2022.07.17	1.18656	1.20638	1.18612	1.20048	696163	0	0
2022.07.24	1.19799	1.22457	1.19600	1.21822	649463	0	0
2022.07.31	1.21574	1.22935	1.20034	1.20730	613690	0	0
2022.08.07	1.20659	1.22771	1.20470	1.21354	512471	0	0
2022.08.14	1.21089	1.21482	1.17920	1.18253	556437	0	0
2022.08.21	1.18104	1.19012	1.17174	1.17380	618710	0	0
2022.08.28	1.17294	1.17607	1.14957	1.15126	722998	0	0
2022.09.04	1.14797	1.16482	1.14050	1.15863	723125	0	0
2022.09.11	1.16355	1.17383	1.13507	1.14230	643178	0	0
2022.09.18	1.14054	1.14608	1.08388	1.08449	700500	0	0
2022.09.25	1.07948	1.12346	1.03528	1.11545	1265433	0	0
2022.10.02	1.11595	1.14960	1.10552	1.10863	1017699	0	0
2022.10.09	1.10798	1.13805	1.09230	1.11781	1171141	0	0
2022.10.16	1.12108	1.14400	1.10607	1.12932	1441787	0	0
2022.10.23	1.13793	1.16451	1.12579	1.16141	1136297	0	0
2022.10.30	1.15858	1.16134	1.11475	1.13734	1143196	0	0
2022.11.06	1.13094	1.18549	1.12904	1.18321	1029292	0	0
2022.11.13	1.17963	1.20296	1.17100	1.18844	1349708	0	0
2022.11.20	1.18914	1.21535	1.17781	1.20913	1037340	0	0
2022.11.27	1.20565	1.23109	1.19002	1.22905	1035264	0	0
2022.12.04	1.22632	1.23441	1.21067	1.22606	596042	0	0
2022.12.11	1.22519	1.24464	1.21196	1.21531	587262	0	0
2022.12.18	1.21376	1.22421	1.19924	1.20478	547839	0	1
2022.12.25	1.20540	1.21259	1.20022	1.20907	328024	0	0
2023.01.01	1.20782	1.20991	1.18414	1.20945	478872	0	0
2023.01.08	1.20770	1.22484	1.20760	1.22351	561091	0	0
2023.01.15	1.22100	1.24359	1.21693	1.23993	556525	0	0
2023.01.22	1.23978	1.24477	1.22630	1.23976	423827	0	0
2023.01.29	1.23897	1.24173	1.20471	1.20506	518850	0	0
2023.02.05	1.20297	1.21937	1.19611	1.20578	783720	0	1
2023.02.12	1.20630	1.22703	1.19149	1.20401	832694	0	0
2023.02.19	1.20227	1.21476	1.19283	1.19392	610071	0	0
2023.02.26	1.19500	1.21431	1.19226	1.20435	603937	0	1
2023.03.05	1.20207	1.21136	1.18030	1.20311	543531	0	0
2023.03.12	1.20868	1.22041	1.20103	1.21761	1097194	0	0
2023.03.19	1.22033	1.23435	1.21670	1.22307	686590	0	0
2023.03.26	1.22265	1.24227	1.22191	1.23308	601978	0	0
2023.04.02	1.23247	1.25253	1.22745	1.24164	532850	0	0
2023.04.09	1.24130	1.25461	1.23443	1.24137	498167	0	0
2023.04.16	1.24022	1.24742	1.23532	1.24436	506224	0	0
2023.04.23	1.24384	1.25838	1.23866	1.25675	571235	0	0
2023.04.30	1.25550	1.26526	1.24357	1.26310	555384	0	1
2023.05.07	1.26290	1.26798	1.24446	1.24481	465888	0	0
2023.05.14	1.24460	1.25465	1.23916	1.24461	442052	0	0
2023.05.21	1.24380	1.24720	1.23079	1.23503	521875	0	0
2023.05.28	1.23325	1.25445	1.23271	1.24500	503321	0	0
2023.06.04	1.24422	1.25903	1.23682	1.25795	501045	0	0
2023.06.11	1.25570	1.28482	1.24868	1.28202	529700	0	1
2023.06.18	1.28175	1.28448	1.26847	1.27143	597927	0	0
2023.06.25	1.27074	1.27594	1.25910	1.26930	693610	0	0
2023.07.02	1.26849	1.28494	1.26583	1.28383	442607	0	0
2023.07.09	1.28256	1.31422	1.27501	1.30979	530401	0	0
2023.07.16	1.30824	1.31256	1.28158	1.28517	508332	0	0
2023.07.23	1.28490	1.29958	1.27629	1.28457	581440	0	0
2023.07.30	1.28328	1.28723	1.26200	1.27443	487713	0	1
2023.08.06	1.27530	1.28188	1.26618	1.26918	435873	0	1
