<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.03.17	12:00:00	1.09001	1.09120	1.08874	1.09046	13203	0	0
2025.03.17	16:00:00	1.09047	1.09299	1.09020	1.09142	11215	0	0
2025.03.17	20:00:00	1.09140	1.09271	1.09124	1.09215	4660	0	0
2025.03.18	00:00:00	1.09214	1.09227	1.09121	1.09135	3751	0	0
2025.03.18	04:00:00	1.09135	1.09162	1.09061	1.09078	4000	0	0
2025.03.18	08:00:00	1.09081	1.09546	1.09035	1.09504	11298	0	1
2025.03.18	12:00:00	1.09503	1.09524	1.08924	1.09125	13765	0	0
2025.03.18	16:00:00	1.09125	1.09518	1.08966	1.09496	14203	0	0
2025.03.18	20:00:00	1.09497	1.09513	1.09401	1.09434	4491	0	0
2025.03.19	00:00:00	1.09437	1.09457	1.09317	1.09369	3486	0	0
2025.03.19	04:00:00	1.09369	1.09450	1.09279	1.09314	4006	0	2
2025.03.19	08:00:00	1.09311	1.09325	1.08733	1.09022	13778	0	1
2025.03.19	12:00:00	1.09023	1.09178	1.08913	1.08944	11938	0	0
2025.03.19	16:00:00	1.08941	1.09006	1.08601	1.08687	11076	0	0
2025.03.19	20:00:00	1.08694	1.09133	1.08641	1.09030	12662	0	2
2025.03.20	00:00:00	1.09041	1.09164	1.09029	1.09055	5020	0	2
2025.03.20	04:00:00	1.09056	1.09174	1.08908	1.08952	5249	0	2
2025.03.20	08:00:00	1.08952	1.08988	1.08385	1.08520	13067	0	1
2025.03.20	12:00:00	1.08523	1.08560	1.08148	1.08254	14562	0	0
2025.03.20	16:00:00	1.08249	1.08524	1.08226	1.08443	11324	0	0
2025.03.20	20:00:00	1.08441	1.08585	1.08359	1.08534	3797	0	2
2025.03.21	00:00:00	1.08530	1.08588	1.08484	1.08521	4081	0	2
2025.03.21	04:00:00	1.08520	1.08549	1.08198	1.08286	5388	0	2
2025.03.21	08:00:00	1.08287	1.08457	1.08239	1.08258	10606	0	1
2025.03.21	12:00:00	1.08261	1.08617	1.08252	1.08318	12663	0	0
2025.03.21	16:00:00	1.08319	1.08358	1.07964	1.08225	12650	0	0
2025.03.21	20:00:00	1.08224	1.08269	1.08108	1.08129	3882	0	0
2025.03.24	00:00:00	1.08184	1.08400	1.08159	1.08262	5870	0	2
2025.03.24	04:00:00	1.08262	1.08321	1.08168	1.08289	5762	0	0
2025.03.24	08:00:00	1.08286	1.08584	1.08278	1.08394	13531	0	1
2025.03.24	12:00:00	1.08398	1.08543	1.07922	1.07931	12438	0	1
2025.03.24	16:00:00	1.07924	1.08198	1.07811	1.07871	14943	0	8
2025.03.24	20:00:00	1.07871	1.08125	1.07836	1.07992	5690	0	8
2025.03.25	00:00:00	1.08008	1.08077	1.07944	1.08018	5370	0	8
2025.03.25	04:00:00	1.08018	1.08084	1.07937	1.08025	5972	0	8
2025.03.25	08:00:00	1.08025	1.08040	1.07765	1.08001	12392	0	8
2025.03.25	12:00:00	1.08000	1.08295	1.07995	1.08156	13832	0	8
2025.03.25	16:00:00	1.08156	1.08213	1.07967	1.08094	14024	0	8
2025.03.25	20:00:00	1.08090	1.08090	1.07876	1.07918	5993	0	8
2025.03.26	00:00:00	1.07914	1.07949	1.07777	1.07931	5850	0	8
2025.03.26	04:00:00	1.07932	1.07967	1.07774	1.07846	5529	0	8
2025.03.26	08:00:00	1.07846	1.08022	1.07808	1.07954	12339	0	8
2025.03.26	12:00:00	1.07953	1.08011	1.07670	1.07743	13476	0	8
2025.03.26	16:00:00	1.07743	1.07949	1.07514	1.07562	15597	0	8
2025.03.26	20:00:00	1.07561	1.07608	1.07343	1.07370	6789	0	0
2025.03.27	00:00:00	1.07367	1.07684	1.07327	1.07648	7757	0	8
2025.03.27	04:00:00	1.07648	1.07864	1.07633	1.07687	5153	0	8
2025.03.27	08:00:00	1.07684	1.07820	1.07537	1.07703	15174	0	8
2025.03.27	12:00:00	1.07703	1.07991	1.07662	1.07794	14320	0	8
2025.03.27	16:00:00	1.07796	1.08207	1.07768	1.07893	15847	0	8
2025.03.27	20:00:00	1.07893	1.08018	1.07877	1.07975	5464	0	2
2025.03.28	00:00:00	1.07975	1.08008	1.07878	1.07931	5259	0	8
2025.03.28	04:00:00	1.07932	1.07964	1.07841	1.07904	5606	0	8
2025.03.28	08:00:00	1.07902	1.07994	1.07683	1.07730	12036	0	8
2025.03.28	12:00:00	1.07732	1.08162	1.07642	1.08092	13890	0	8
2025.03.28	16:00:00	1.08096	1.08442	1.08089	1.08191	16015	0	8
2025.03.28	20:00:00	1.08191	1.08356	1.08132	1.08276	6080	0	8
2025.03.31	00:00:00	1.08203	1.08410	1.08049	1.08410	7369	0	8
2025.03.31	04:00:00	1.08410	1.08452	1.08285	1.08337	8286	0	8
2025.03.31	08:00:00	1.08337	1.08489	1.08111	1.08269	16233	0	8
2025.03.31	12:00:00	1.08269	1.08300	1.08006	1.08032	13320	0	8
2025.03.31	16:00:00	1.08032	1.08207	1.07836	1.08112	16593	0	8
2025.03.31	20:00:00	1.08112	1.08192	1.08065	1.08139	8203	0	8
2025.04.01	00:00:00	1.08130	1.08261	1.08127	1.08248	4413	0	5
2025.04.01	04:00:00	1.08247	1.08295	1.08165	1.08247	7240	0	8
2025.04.01	08:00:00	1.08248	1.08248	1.07984	1.08168	12972	0	8
2025.04.01	12:00:00	1.08168	1.08288	1.07779	1.07866	14750	0	8
2025.04.01	16:00:00	1.07867	1.08121	1.07788	1.07991	17396	0	8
2025.04.01	20:00:00	1.07992	1.08041	1.07847	1.07916	7573	0	8
2025.04.02	00:00:00	1.07863	1.08077	1.07858	1.07899	4522	0	8
2025.04.02	04:00:00	1.07899	1.08013	1.07866	1.07922	6084	0	8
2025.04.02	08:00:00	1.07921	1.08013	1.07796	1.07971	11117	0	8
2025.04.02	12:00:00	1.07971	1.08190	1.07854	1.08187	12288	0	8
2025.04.02	16:00:00	1.08185	1.08724	1.08144	1.08517	16524	0	8
2025.04.02	20:00:00	1.08517	1.09242	1.08102	1.08474	14409	0	8
2025.04.03	00:00:00	1.08436	1.09103	1.08044	1.08903	17074	0	8
2025.04.03	04:00:00	1.08904	1.09240	1.08863	1.09063	14724	0	8
2025.04.03	08:00:00	1.09064	1.10203	1.09061	1.10088	21993	0	8
2025.04.03	12:00:00	1.10088	1.11456	1.10033	1.10814	25303	0	8
2025.04.03	16:00:00	1.10813	1.11344	1.10323	1.10386	27125	0	0
2025.04.03	20:00:00	1.10382	1.10521	1.10155	1.10507	12876	0	8
2025.04.04	00:00:00	1.10499	1.10710	1.10362	1.10600	9965	0	8
2025.04.04	04:00:00	1.10600	1.10982	1.10568	1.10868	15968	0	8
2025.04.04	08:00:00	1.10869	1.11072	1.09748	1.09958	23112	0	1
2025.04.04	12:00:00	1.09961	1.10891	1.09641	1.10192	32535	0	8
2025.04.04	16:00:00	1.10194	1.10476	1.09596	1.09708	35467	0	8
2025.04.04	20:00:00	1.09708	1.09765	1.09241	1.09623	22507	0	8
2025.04.07	00:00:00	1.08890	1.10011	1.08778	1.09663	21996	0	8
2025.04.07	04:00:00	1.09664	1.09870	1.09195	1.09844	19170	0	8
2025.04.07	08:00:00	1.09845	1.10495	1.09674	1.09916	31130	0	8
2025.04.07	12:00:00	1.09916	1.09959	1.09346	1.09731	29365	0	8
2025.04.07	16:00:00	1.09736	1.09822	1.09009	1.09315	33833	0	8
2025.04.07	20:00:00	1.09318	1.09518	1.09010	1.09075	20550	0	1
2025.04.08	00:00:00	1.09012	1.09496	1.09009	1.09395	9969	0	8
2025.04.08	04:00:00	1.09394	1.09798	1.09376	1.09755	18370	0	8
2025.04.08	08:00:00	1.09753	1.09913	1.09209	1.09360	26726	0	8
2025.04.08	12:00:00	1.09359	1.09680	1.09106	1.09479	25340	0	8
2025.04.08	16:00:00	1.09479	1.09553	1.08884	1.09291	28524	0	8
2025.04.08	20:00:00	1.09290	1.09774	1.09256	1.09532	22189	0	8
2025.04.09	00:00:00	1.09574	1.10161	1.09451	1.10142	13803	0	8
2025.04.09	04:00:00	1.10142	1.10685	1.10091	1.10682	25031	0	8
2025.04.09	08:00:00	1.10678	1.10892	1.09974	1.10269	34116	0	8
2025.04.09	12:00:00	1.10269	1.10944	1.10088	1.10751	30788	0	8
