<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2017.10.17	1295.88	1296.11	1281.22	1285.14	157205	377730107	28
2017.10.18	1284.93	1288.78	1276.85	1280.81	132752	183995020	26
2017.10.19	1281.37	1290.18	1276.45	1289.36	188744	460968641	27
2017.10.20	1289.44	1290.90	1277.83	1280.11	176660	438754227	27
2017.10.23	1277.23	1283.13	1272.39	1281.93	151365	367212369	30
2017.10.24	1281.54	1283.51	1273.60	1276.47	158853	381883778	26
2017.10.25	1276.32	1279.95	1270.88	1277.36	187287	446519996	28
2017.10.26	1277.97	1282.38	1265.60	1266.90	182439	450339007	26
2017.10.27	1267.59	1273.66	1263.62	1273.43	181680	440648817	26
2017.10.30	1273.28	1278.67	1268.80	1276.01	143512	337071200	29
2017.10.31	1275.99	1278.01	1267.53	1271.00	140265	344868180	29
2017.11.01	1270.32	1280.71	1267.85	1274.52	175134	428471370	27
2017.11.02	1275.35	1283.96	1273.28	1276.15	179636	428406780	28
2017.11.03	1277.25	1280.05	1265.37	1270.03	141945	400994850	27
2017.11.06	1269.42	1282.79	1265.98	1281.49	153332	635903160	28
2017.11.07	1281.09	1281.30	1271.71	1275.23	158607	653646010	29
2017.11.08	1276.68	1287.07	1275.84	1281.16	156748	628206640	30
2017.11.09	1281.48	1288.31	1279.82	1284.63	209614	885282350	29
2017.11.10	1285.26	1286.93	1273.32	1275.60	171018	714220710	29
2017.11.13	1274.95	1279.62	1274.19	1277.94	136413	512745110	29
2017.11.14	1277.89	1283.45	1269.80	1280.32	166046	662673380	29
2017.11.15	1279.84	1289.39	1276.57	1278.34	203934	835398820	30
2017.11.16	1278.37	1281.67	1274.99	1278.30	159701	640043240	29
2017.11.17	1278.52	1296.77	1278.16	1294.11	182172	746259890	32
2017.11.20	1293.14	1294.62	1274.46	1276.65	180838	708477920	30
2017.11.21	1277.74	1284.60	1276.18	1280.37	165420	679956800	29
2017.11.22	1280.68	1294.52	1278.93	1291.94	164566	681331140	29
2017.11.23	1291.58	1293.44	1286.82	1290.93	81132	337321620	31
2017.11.24	1290.91	1293.13	1285.49	1288.27	119111	441101340	36
2017.11.27	1288.10	1299.08	1286.62	1294.26	151911	242794277	28
2017.11.28	1294.55	1297.28	1290.53	1293.75	149381	59293997	29
2017.11.29	1293.42	1296.54	1281.90	1283.24	182085	72277914	29
2017.11.30	1284.25	1285.16	1270.22	1274.70	193088	76794690	29
2017.12.01	1275.02	1289.07	1271.50	1279.88	220669	90094989	29
2017.12.04	1273.95	1277.02	1270.89	1275.94	176483	74544559	29
2017.12.05	1276.38	1276.90	1260.86	1265.66	172981	69249522	29
2017.12.06	1265.99	1269.13	1262.43	1263.12	173278	66917681	31
2017.12.07	1263.66	1264.31	1243.78	1246.64	167975	67066811	29
2017.12.08	1247.58	1252.23	1243.60	1248.04	152913	64673257	31
2017.12.11	1247.73	1251.40	1240.58	1241.54	128072	55153383	31
2017.12.12	1242.10	1246.09	1236.37	1243.77	132124	55701727	29
2017.12.13	1243.80	1256.92	1240.12	1255.51	154282	61048338	29
2017.12.14	1254.01	1258.95	1250.35	1252.50	162850	67920971	29
2017.12.15	1252.95	1261.72	1252.94	1255.33	145091	56540269	29
2017.12.18	1254.14	1263.83	1252.62	1261.62	134877	53692887	28
2017.12.19	1261.66	1265.11	1259.11	1261.64	127118	50626857	32
2017.12.20	1261.44	1267.70	1261.25	1265.37	125012	46025434	30
2017.12.21	1265.76	1268.80	1262.64	1266.52	116013	42022984	30
2017.12.22	1266.21	1276.02	1264.84	1275.28	100209	33928542	33
2017.12.26	1278.14	1283.58	1276.92	1283.08	56366	20337969	31
2017.12.27	1282.27	1288.80	1281.22	1287.01	109234	30233568	30
2017.12.28	1287.32	1295.07	1286.59	1294.86	104991	28073269	30
2017.12.29	1294.06	1307.41	1293.73	1302.54	110171	39989677	29
2018.01.02	1309.81	1318.80	1308.40	1317.82	102756	40861963	29
2018.01.03	1317.27	1321.24	1307.31	1312.78	142608	57085649	29
2018.01.04	1312.74	1325.84	1305.70	1322.69	152296	62588238	29
2018.01.05	1321.96	1323.26	1313.55	1319.90	136451	55476346	29
2018.01.08	1320.69	1322.00	1314.65	1320.27	112662	43344684	31
2018.01.09	1319.49	1320.04	1308.26	1312.61	145888	58244725	29
2018.01.10	1311.82	1327.60	1307.96	1316.59	189693	77984745	31
2018.01.11	1317.13	1323.79	1315.58	1322.34	160215	66048285	29
2018.01.12	1322.35	1339.21	1321.62	1338.17	178769	72842724	31
2018.01.15	1336.05	1344.60	1335.92	1339.93	114164	43484423	0
2018.01.16	1339.42	1342.13	1331.66	1338.37	172974	72394747	29
2018.01.17	1339.20	1343.82	1326.28	1326.61	201855	81300568	23
2018.01.18	1327.51	1332.96	1324.14	1327.04	183421	72448238	25
2018.01.19	1327.54	1337.86	1326.66	1331.43	174257	67234814	24
2018.01.22	1335.05	1335.44	1328.27	1333.87	142831	54525287	15
2018.01.23	1333.40	1341.64	1331.24	1341.11	167436	66124556	20
2018.01.24	1340.92	1362.02	1339.42	1357.97	196584	74537661	22
2018.01.25	1357.25	1365.92	1342.33	1348.22	245829	91848981	24
2018.01.26	1347.00	1356.96	1344.46	1350.00	215417	81349533	15
