<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2016.08.16	0.72101	0.73031	0.71979	0.72774	100755	109403780000	0
2016.08.17	0.72788	0.73212	0.72018	0.72485	103887	114925196000	0
2016.08.18	0.72480	0.73098	0.72461	0.72852	104460	102468254000	20
2016.08.19	0.72838	0.72905	0.72401	0.72719	88836	95724590000	0
2016.08.22	0.72424	0.72927	0.72082	0.72681	87027	93253324000	21
2016.08.23	0.72638	0.73434	0.72609	0.72868	89275	93826184000	0
2016.08.24	0.72868	0.73338	0.72679	0.73094	95435	107085634000	21
2016.08.25	0.73096	0.73351	0.72852	0.72978	75682	82993313000	0
2016.08.26	0.72895	0.73794	0.72192	0.72192	110593	117636972000	0
2016.08.29	0.72248	0.72632	0.72091	0.72493	90535	95038449000	21
2016.08.30	0.72512	0.72640	0.72032	0.72169	91481	92205874000	0
2016.08.31	0.72133	0.72646	0.72131	0.72481	90608	83631759000	0
2016.09.01	0.72456	0.72940	0.72261	0.72791	97272	94833089000	0
2016.09.02	0.72779	0.73588	0.72664	0.72664	106003	105486677000	0
2016.09.05	0.72781	0.73423	0.72764	0.73019	70394	63631066000	0
2016.09.06	0.73029	0.74210	0.73004	0.74155	93896	89095826000	20
2016.09.07	0.74149	0.74843	0.73961	0.74483	92740	80411299000	0
2016.09.08	0.74459	0.74812	0.73827	0.73960	107803	109120561000	21
2016.09.09	0.73977	0.74124	0.72969	0.72969	100640	101392128000	16
2016.09.12	0.73170	0.73556	0.72900	0.73514	113003	117257418000	21
2016.09.13	0.73509	0.73630	0.72340	0.72499	125692	131708993000	0
2016.09.14	0.72493	0.73118	0.72364	0.72790	117749	127622989000	0
2016.09.15	0.72744	0.73239	0.72399	0.73122	144198	134647576000	21
2016.09.16	0.73122	0.73299	0.72529	0.72633	111797	109539799000	0
2016.09.19	0.72531	0.73245	0.72513	0.72909	93344	96870359000	0
2016.09.20	0.72883	0.73573	0.72850	0.73126	97588	113572856000	21
2016.09.21	0.73112	0.73646	0.72773	0.73531	131169	141709328000	0
2016.09.22	0.73685	0.73685	0.72912	0.73107	103008	112143423000	0
2016.09.23	0.73125	0.73140	0.72224	0.72418	100442	103051990000	0
2016.09.26	0.72448	0.72862	0.72198	0.72728	87627	109859523000	0
2016.09.27	0.72728	0.73292	0.72587	0.72978	110367	121175974000	21
2016.09.28	0.72972	0.73039	0.72317	0.72832	102929	107064116000	0
2016.09.29	0.72828	0.73021	0.72353	0.72503	126467	131166072000	0
2016.09.30	0.72502	0.72967	0.72278	0.72842	115234	115181485000	21
2016.10.03	0.72717	0.72895	0.72524	0.72708	81787	78154164000	21
2016.10.04	0.72690	0.73097	0.71968	0.72063	110799	109862105000	0
2016.10.05	0.72064	0.72068	0.71472	0.71704	98180	103739348000	0
2016.10.06	0.71704	0.71781	0.71342	0.71632	92802	105463614000	18
2016.10.07	0.71626	0.71992	0.71088	0.71616	126168	120540826000	18
2016.10.10	0.71774	0.71805	0.71207	0.71354	81290	88883034000	21
2016.10.11	0.71325	0.71409	0.70460	0.70545	107564	119665069000	0
2016.10.12	0.70497	0.70937	0.70433	0.70587	109730	121257818000	0
2016.10.13	0.70597	0.71009	0.70335	0.70932	96540	103639565000	0
2016.10.14	0.70920	0.71318	0.70622	0.70622	101058	112532560000	21
2016.10.17	0.70917	0.71401	0.70759	0.71321	81366	88898444000	0
2016.10.18	0.71291	0.72169	0.71269	0.71889	81573	78867891000	21
2016.10.19	0.71870	0.72479	0.71865	0.72298	85175	83116105000	0
2016.10.20	0.72219	0.72650	0.71809	0.71912	100216	95094657000	0
2016.10.21	0.71904	0.71935	0.71424	0.71604	78236	78979435000	21
2016.10.24	0.71560	0.71752	0.71235	0.71356	68540	71032115000	0
2016.10.25	0.71313	0.71718	0.71081	0.71626	80572	82845174000	0
2016.10.26	0.71590	0.71826	0.71456	0.71508	79757	61252172000	21
2016.10.27	0.71487	0.71660	0.71071	0.71197	93773	95577635000	21
2016.10.28	0.71192	0.71659	0.71125	0.71401	107478	108775128000	18
2016.10.31	0.71574	0.71654	0.71365	0.71483	83887	85502930000	0
2016.11.01	0.71484	0.72203	0.71468	0.72063	96605	93426398000	18
2016.11.02	0.72066	0.73092	0.71989	0.72860	108958	105402816000	18
2016.11.03	0.72858	0.73390	0.72773	0.73339	100622	99618837000	20
2016.11.04	0.73340	0.73376	0.72980	0.73006	109414	108645480000	0
2016.11.07	0.73379	0.73470	0.72895	0.73439	101222	99637333000	0
2016.11.08	0.73391	0.74020	0.73165	0.73850	99106	98626323000	0
2016.11.09	0.73819	0.73918	0.72637	0.72724	190699	178325119000	0
2016.11.10	0.72751	0.73055	0.71755	0.72087	142502	121870531000	0
2016.11.11	0.72048	0.72274	0.71052	0.71052	148606	128916964000	21
2016.11.14	0.71391	0.71403	0.70689	0.71161	124308	112599703000	0
