<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2020.05.01	1.25891	1.25998	1.20739	1.23509	1248361	0	0
2020.06.01	1.23231	1.28129	1.22509	1.24000	1625280	0	0
2020.07.01	1.23991	1.31699	1.23589	1.30822	1085537	0	0
2020.08.01	1.30751	1.33952	1.29808	1.33677	1021298	0	0
2020.09.01	1.33670	1.34820	1.26748	1.29165	1183195	0	0
2020.10.01	1.29170	1.31764	1.28185	1.29502	1086958	0	0
2020.11.01	1.29216	1.33978	1.28535	1.33224	2106727	0	0
2020.12.01	1.33201	1.36863	1.31338	1.36745	2008555	0	0
2021.01.01	1.36452	1.37586	1.34508	1.36981	1824695	0	0
2021.02.01	1.37029	1.42409	1.35647	1.39270	1847474	0	0
2021.03.01	1.39284	1.40165	1.36698	1.37797	2230150	0	0
2021.04.01	1.37816	1.40087	1.36684	1.38128	1186238	0	0
2021.05.01	1.38071	1.42336	1.37971	1.42094	1421295	0	0
2021.06.01	1.42091	1.42490	1.37864	1.38315	1718179	0	0
2021.07.01	1.38296	1.39832	1.35719	1.39070	1646732	0	0
2021.08.01	1.38912	1.39576	1.36022	1.37539	987857	0	0
2021.09.01	1.37528	1.39131	1.34117	1.34728	1465490	0	0
2021.10.01	1.34707	1.38346	1.34334	1.36920	1739172	0	0
2021.11.01	1.36807	1.36979	1.31940	1.32984	1877160	0	0
2021.12.01	1.32973	1.35498	1.31602	1.35232	1411451	0	0
2022.01.01	1.35256	1.37489	1.33577	1.34457	1501572	0	0
2022.02.01	1.34437	1.36435	1.32731	1.34179	2053955	0	0
2022.03.01	1.34170	1.34375	1.30001	1.31354	2622996	0	0
2022.04.01	1.31325	1.31666	1.24113	1.25765	2080812	0	0
2022.05.01	1.25774	1.26669	1.21553	1.26012	2665717	0	0
2022.06.01	1.25976	1.26163	1.19335	1.21778	2668940	0	0
2022.07.01	1.21725	1.22457	1.17600	1.21822	2830268	0	0
2022.08.01	1.21574	1.22935	1.15991	1.16206	2723181	0	0
2022.09.01	1.16207	1.17383	1.03528	1.11545	3633361	0	0
2022.10.01	1.11595	1.16451	1.09230	1.14663	4964987	0	0
2022.11.01	1.14662	1.21535	1.11475	1.20550	5031608	0	0
2022.12.01	1.20555	1.24464	1.19924	1.20907	2424296	0	0
2023.01.01	1.20782	1.24477	1.18414	1.23191	2177255	0	0
2023.02.01	1.23151	1.24010	1.19149	1.20214	2812801	0	0
2023.03.01	1.20215	1.24227	1.18030	1.23308	3308824	0	0
2023.04.01	1.23247	1.25838	1.22745	1.25675	2108476	0	0
2023.05.01	1.25550	1.26798	1.23079	1.24427	2267501	0	0
2023.06.01	1.24380	1.28482	1.23682	1.26930	2543301	0	0
2023.07.01	1.26849	1.31422	1.26583	1.28343	2132572	0	0
2023.08.01	1.28343	1.28407	1.25477	1.26734	2217369	0	0
2023.09.01	1.26728	1.27129	1.21103	1.22011	1619458	0	0
2023.10.01	1.21791	1.23375	1.20373	1.21469	2571299	0	0
2023.11.01	1.21468	1.27326	1.20955	1.26224	1882257	0	0
2023.12.01	1.26210	1.28278	1.25001	1.27301	2308919	0	0
2024.01.01	1.27210	1.27858	1.25964	1.26869	4770460	0	0
2024.02.01	1.26789	1.27726	1.25181	1.26207	2482703	0	0
2024.03.01	1.26238	1.28939	1.25753	1.26167	1210033	0	0
2024.04.01	1.25715	1.27093	1.22996	1.24911	982703	0	0
2024.05.01	1.24870	1.28006	1.24458	1.27407	790457	0	0
2024.06.01	1.27335	1.28605	1.26125	1.26442	744497	0	0
2024.07.01	1.26510	1.30440	1.26154	1.28550	788296	0	0
2024.08.01	1.28545	1.32658	1.26628	1.31242	929840	0	0
2024.09.01	1.31310	1.34340	1.30018	1.33727	947589	0	0
2024.10.01	1.33725	1.33890	1.28433	1.28897	1020241	0	0
2024.11.01	1.28889	1.30476	1.24870	1.27282	1101475	0	0
2024.12.01	1.27270	1.28104	1.24750	1.25098	952445	0	0
2025.01.01	1.25120	1.25686	1.20997	1.23930	1136452	0	0
2025.02.01	1.22944	1.27159	1.22490	1.25754	1107211	0	0
2025.03.01	1.25810	1.30147	1.25616	1.29162	1380351	0	1
2025.04.01	1.29108	1.34435	1.27073	1.33253	2383500	0	1
2025.05.01	1.33260	1.35923	1.31388	1.34492	1599044	0	0
2025.06.01	1.34597	1.37697	1.33696	1.37240	1404883	0	0
2025.07.01	1.37237	1.37876	1.31848	1.32021	1291064	0	1
2025.08.01	1.32008	1.35940	1.31391	1.34964	1098935	0	0
2025.09.01	1.34910	1.37265	1.33234	1.34438	995380	0	2
2025.10.01	1.34435	1.35276	1.30967	1.31476	1043249	0	2
2025.11.01	1.31256	1.32687	1.30093	1.32239	1138619	0	2
2025.12.01	1.32244	1.35344	1.31794	1.34716	1175209	0	2
2026.01.01	1.34637	1.35019	1.34343	1.34564	48019	0	2
